symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_5m_atr_momentum,gate_vwap_extension,gate_consolidation_coil,gate_volume_ignition,naive_baseline_fired,data_source_flags
PCJEWELLER,2026-03-13 10:15:00 IST,BEAR,2026-03-13 10:20:00 IST,1444.8,1416.72,1500.96,1500.96,1515.0,1529.04,2026-03-13 15:20:00 IST,1500.96,T1_HIT,2.0,4,75.0,True,True,True,True,True,NONE
SKFINDUS,2025-11-07 10:15:00 IST,BULL,2025-11-07 10:20:00 IST,2754.1,2684.75,2892.8,2892.8,2927.47,2962.15,2025-11-07 15:20:00 IST,2892.8,T1_HIT,2.0,16,75.0,True,True,True,True,True,NONE
EMIL,2025-10-03 10:15:00 IST,SIDEWAYS,2025-10-03 10:20:00 IST,805.63,790.72,835.45,835.45,842.9,850.36,2025-10-03 15:20:00 IST,790.72,SL_HIT,-1.0,1,75.0,True,True,True,True,True,NONE
^CNXAUTO,2026-02-11 10:15:00 IST,BULL,2026-02-11 10:20:00 IST,28538.7,27254.63,31106.83,31106.84,31748.88,32390.91,2026-02-11 15:20:00 IST,27254.63,SL_HIT,-1.0,13,75.0,True,True,True,True,True,NONE
KPRMILL,2026-04-17 10:15:00 IST,SIDEWAYS,2026-04-17 10:20:00 IST,925.67,842.84,1091.32,1091.33,1132.74,1174.16,2026-04-17 15:20:00 IST,921.45,HORIZON_REACHED,-0.051,20,75.0,True,True,True,True,True,NONE
KPRMILL,2026-05-29 10:15:00 IST,SIDEWAYS,2026-05-29 10:20:00 IST,964.38,928.03,1037.08,1037.08,1055.26,1073.43,2026-05-29 15:20:00 IST,1037.08,T1_HIT,2.0,3,75.0,True,True,True,True,True,NONE
CESC,2025-10-20 10:15:00 IST,BULL,2025-10-20 10:20:00 IST,173.31,160.99,197.95,197.95,204.11,210.27,2025-10-20 15:20:00 IST,171.38,HORIZON_REACHED,-0.157,20,75.0,True,True,True,True,True,NONE
CESC,2025-12-03 10:15:00 IST,BULL,2025-12-03 10:20:00 IST,175.35,166.98,192.1,192.09,196.28,200.46,2025-12-03 15:20:00 IST,166.98,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
ORIANA,2026-02-03 10:15:00 IST,BEAR,2026-02-03 10:20:00 IST,1907.65,1487.58,2747.78,2747.79,2957.83,3167.86,2026-02-03 15:20:00 IST,1777.85,HORIZON_REACHED,-0.309,20,75.0,True,True,True,True,True,NONE
NEWGEN,2025-10-28 10:15:00 IST,BULL,2025-10-28 10:20:00 IST,985.52,861.13,1234.28,1234.3,1296.49,1358.69,2025-10-28 15:20:00 IST,861.13,SL_HIT,-1.0,20,75.0,True,True,True,True,True,NONE
NEWGEN,2026-07-10 10:15:00 IST,BEAR,2026-07-10 10:20:00 IST,511.47,454.6,625.23,625.21,653.64,682.08,2026-07-10 15:20:00 IST,550.99,HORIZON_REACHED,0.695,20,75.0,True,True,True,True,True,NONE
DIACABS,2026-01-07 10:15:00 IST,SIDEWAYS,2026-01-07 10:20:00 IST,144.26,135.54,161.71,161.7,166.06,170.42,2026-01-07 15:20:00 IST,135.54,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
DIACABS,2026-04-16 10:15:00 IST,BULL,2026-04-16 10:20:00 IST,148.28,130.71,183.42,183.42,192.2,200.99,2026-04-16 15:20:00 IST,183.42,T1_HIT,2.0,15,75.0,True,True,True,True,True,NONE
DIACABS,2026-05-14 10:15:00 IST,BULL,2026-05-14 10:20:00 IST,191.99,167.09,241.8,241.79,254.24,266.69,2026-05-14 15:20:00 IST,193.73,HORIZON_REACHED,0.07,20,75.0,True,True,True,True,True,NONE
ADFFOODS,2025-10-28 10:15:00 IST,SIDEWAYS,2025-10-28 10:20:00 IST,221.88,199.76,266.13,266.12,277.18,288.24,2025-10-28 15:20:00 IST,210.55,HORIZON_REACHED,-0.512,20,75.0,True,True,True,True,True,NONE
ADFFOODS,2026-04-01 10:15:00 IST,BEAR,2026-04-01 10:20:00 IST,179.25,152.13,233.5,233.49,247.05,260.61,2026-04-01 15:20:00 IST,233.49,T1_HIT,2.0,10,75.0,True,True,True,True,True,NONE
ADFFOODS,2026-04-17 10:15:00 IST,BULL,2026-04-17 10:20:00 IST,226.94,179.61,321.6,321.6,345.26,368.93,2026-04-17 15:20:00 IST,268.31,HORIZON_REACHED,0.874,20,75.0,True,True,True,True,True,NONE
ADFFOODS,2026-05-22 10:15:00 IST,BULL,2026-05-22 10:20:00 IST,283.25,256.01,337.73,337.73,351.35,364.97,2026-05-22 15:20:00 IST,306.84,HORIZON_REACHED,0.866,20,75.0,True,True,True,True,True,NONE
BLUESTONE,2025-12-12 10:15:00 IST,BEAR,2025-12-12 10:20:00 IST,1293.35,1249.86,1380.31,1380.33,1402.07,1423.82,2025-12-12 15:20:00 IST,1249.86,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
NAVA,2025-12-09 10:15:00 IST,BEAR,2025-12-09 10:20:00 IST,552.09,507.17,641.94,641.93,664.39,686.85,2025-12-09 15:20:00 IST,597.23,HORIZON_REACHED,1.005,20,75.0,True,True,True,True,True,NONE
NAVA,2026-02-26 10:15:00 IST,SIDEWAYS,2026-02-26 10:20:00 IST,595.49,542.28,701.89,701.91,728.52,755.12,2026-02-26 15:20:00 IST,542.28,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
NAVA,2026-08-06 10:15:00 IST,SIDEWAYS,2026-08-06 10:20:00 IST,588.7,541.06,683.99,683.98,707.8,731.62,2026-08-06 15:20:00 IST,557.11,HORIZON_REACHED,-0.663,20,75.0,True,True,True,True,True,NONE
MOREALTY.NS,2026-07-01 10:15:00 IST,BULL,2026-07-01 10:20:00 IST,85.6,79.82,97.17,97.16,100.05,102.94,2026-07-01 15:20:00 IST,91.83,HORIZON_REACHED,1.077,20,75.0,True,True,True,True,True,NONE
SATIN,2026-05-04 10:15:00 IST,BULL,2026-05-04 10:20:00 IST,188.55,167.44,230.78,230.77,241.33,251.88,2026-05-04 15:20:00 IST,230.77,T1_HIT,2.0,6,75.0,True,True,True,True,True,NONE
HCG,2026-01-09 10:15:00 IST,SIDEWAYS,2026-01-09 10:20:00 IST,1722.51,1659.43,1848.65,1848.67,1880.21,1911.75,2026-01-09 15:20:00 IST,1659.43,SL_HIT,-1.0,17,75.0,True,True,True,True,True,NONE
HCG,2026-05-15 10:15:00 IST,BULL,2026-05-15 10:20:00 IST,1988.64,1933.62,2098.68,2098.68,2126.19,2153.7,2026-05-15 15:20:00 IST,2098.68,T1_HIT,2.0,14,75.0,True,True,True,True,True,NONE
ABDL,2025-10-17 10:15:00 IST,SIDEWAYS,2025-10-17 10:20:00 IST,1681.95,1636.97,1771.92,1771.91,1794.4,1816.89,2025-10-17 15:20:00 IST,1701.52,HORIZON_REACHED,0.435,20,75.0,True,True,True,True,True,NONE
RALLIS,2026-04-17 10:15:00 IST,BULL,2026-04-17 10:20:00 IST,2389.04,2329.45,2508.21,2508.22,2538.02,2567.81,2026-04-17 15:20:00 IST,2329.45,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
HYUNDAI,2026-02-20 10:15:00 IST,SIDEWAYS,2026-02-20 10:20:00 IST,2293.4,2130.58,2619.03,2619.04,2700.45,2781.86,2026-02-20 15:20:00 IST,2130.58,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
HYUNDAI,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,1902.8,1724.97,2258.46,2258.46,2347.38,2436.29,2026-04-17 15:20:00 IST,1825.27,HORIZON_REACHED,-0.436,20,75.0,True,True,True,True,True,NONE
HYUNDAI,2026-07-31 10:15:00 IST,BULL,2026-07-31 10:20:00 IST,2160.07,1904.06,2672.1,2672.09,2800.1,2928.1,2026-07-31 15:20:00 IST,2266.06,HORIZON_REACHED,0.414,20,75.0,True,True,True,True,True,NONE
FLUOROCHEM,2025-12-09 10:15:00 IST,SIDEWAYS,2025-12-09 10:20:00 IST,3485.4,3214.77,4026.67,4026.66,4161.98,4297.29,2025-12-09 15:20:00 IST,3508.4,HORIZON_REACHED,0.085,20,75.0,True,True,True,True,True,NONE
FLUOROCHEM,2026-04-30 10:15:00 IST,BULL,2026-04-30 10:20:00 IST,3602.0,3254.61,4296.79,4296.78,4470.47,4644.17,2026-04-30 15:20:00 IST,3682.25,HORIZON_REACHED,0.231,20,75.0,True,True,True,True,True,NONE
FLUOROCHEM,2026-06-18 10:15:00 IST,BULL,2026-06-18 10:20:00 IST,3837.5,3594.02,4324.46,4324.46,4446.2,4567.94,2026-06-18 15:20:00 IST,4124.08,HORIZON_REACHED,1.177,20,75.0,True,True,True,True,True,NONE
SAIL,2026-04-08 10:15:00 IST,BULL,2026-04-08 10:20:00 IST,164.41,144.33,204.56,204.57,214.61,224.65,2026-04-08 15:20:00 IST,187.28,HORIZON_REACHED,1.139,20,75.0,True,True,True,True,True,NONE
GALLANTT,2026-01-16 10:15:00 IST,BULL,2026-01-16 10:20:00 IST,1895.54,1838.15,2010.3,2010.32,2039.01,2067.71,2026-01-16 15:20:00 IST,1957.75,HORIZON_REACHED,1.084,20,75.0,True,True,True,True,True,NONE
HDFCBANK,2026-07-06 10:15:00 IST,BEAR,2026-07-06 10:20:00 IST,829.85,791.47,906.6,906.61,925.8,944.99,2026-07-06 15:20:00 IST,791.47,SL_HIT,-1.0,10,75.0,True,True,True,True,True,NONE
SHREECEM,2026-05-07 10:15:00 IST,SIDEWAYS,2026-05-07 10:20:00 IST,25528.64,23683.26,29219.4,29219.4,30142.09,31064.78,2026-05-07 15:20:00 IST,24421.41,HORIZON_REACHED,-0.6,20,75.0,True,True,True,True,True,NONE
LANDMARK,2026-01-28 10:15:00 IST,BEAR,2026-01-28 10:20:00 IST,398.65,342.98,509.98,509.99,537.82,565.66,2026-01-28 15:20:00 IST,416.3,HORIZON_REACHED,0.317,20,75.0,True,True,True,True,True,NONE
SAFARI,2025-09-12 10:15:00 IST,BULL,2025-09-12 10:20:00 IST,1403.67,1359.27,1492.46,1492.47,1514.67,1536.87,2025-09-12 15:20:00 IST,1359.27,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
ELECTCAST,2025-12-23 10:15:00 IST,BEAR,2025-12-23 10:20:00 IST,76.32,71.33,86.28,86.3,88.79,91.29,2025-12-23 15:20:00 IST,71.33,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
MASTEK,2025-09-26 10:15:00 IST,SIDEWAYS,2025-09-26 10:20:00 IST,2078.09,2014.17,2205.93,2205.93,2237.89,2269.85,2025-09-26 15:20:00 IST,2014.17,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
SPAL,2025-11-12 10:15:00 IST,SIDEWAYS,2025-11-12 10:20:00 IST,724.25,662.98,846.8,846.79,877.42,908.06,2025-11-12 15:20:00 IST,846.79,T1_HIT,2.0,3,75.0,True,True,True,True,True,NONE
SPAL,2026-06-15 10:15:00 IST,BULL,2026-06-15 10:20:00 IST,867.85,781.53,1040.48,1040.49,1083.65,1126.81,2026-06-15 15:20:00 IST,1040.49,T1_HIT,2.0,4,75.0,True,True,True,True,True,NONE
INTELLECT,2026-05-08 10:15:00 IST,BEAR,2026-05-08 10:20:00 IST,806.8,725.61,969.17,969.18,1009.77,1050.37,2026-05-08 15:20:00 IST,725.61,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
INTELLECT,2026-07-03 10:15:00 IST,BEAR,2026-07-03 10:20:00 IST,787.0,704.84,951.32,951.32,992.4,1033.48,2026-07-03 15:20:00 IST,704.84,SL_HIT,-1.0,19,75.0,True,True,True,True,True,NONE
FACT,2026-02-13 10:15:00 IST,BEAR,2026-02-13 10:20:00 IST,1324.06,1295.32,1381.53,1381.54,1395.91,1410.28,2026-02-13 15:20:00 IST,1295.32,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
FACT,2026-05-01 10:15:00 IST,BULL,2026-05-01 10:20:00 IST,1642.6,1598.4,1730.99,1731.0,1753.1,1775.2,2026-05-01 15:20:00 IST,1731.0,T1_HIT,2.0,8,75.0,True,True,True,True,True,NONE
OIL,2025-12-31 10:15:00 IST,BULL,2025-12-31 10:20:00 IST,417.96,394.31,465.26,465.26,477.08,488.91,2025-12-31 15:20:00 IST,465.26,T1_HIT,2.0,19,75.0,True,True,True,True,True,NONE
DEEPAKNTR,2026-02-06 10:15:00 IST,BULL,2026-02-06 10:20:00 IST,2206.45,2158.72,2301.91,2301.91,2325.77,2349.64,2026-02-06 15:20:00 IST,2158.72,SL_HIT,-1.0,6,75.0,True,True,True,True,True,NONE
CEATLTD,2025-10-20 10:15:00 IST,BULL,2025-10-20 10:20:00 IST,4203.9,3432.5,5746.7,5746.7,6132.4,6518.1,2025-10-20 15:20:00 IST,3894.57,HORIZON_REACHED,-0.401,20,75.0,True,True,True,True,True,NONE
CEATLTD,2025-12-03 10:15:00 IST,BULL,2025-12-03 10:20:00 IST,3982.7,3821.89,4304.33,4304.32,4384.72,4465.13,2025-12-03 15:20:00 IST,3821.89,SL_HIT,-1.0,3,75.0,True,True,True,True,True,NONE
CEATLTD,2026-06-12 10:15:00 IST,BEAR,2026-06-12 10:20:00 IST,3334.3,3053.23,3896.43,3896.44,4036.98,4177.51,2026-06-12 15:20:00 IST,3896.44,T1_HIT,2.0,17,75.0,True,True,True,True,True,NONE
STLTECH,2025-07-25 10:15:00 IST,BULL,2025-07-25 10:20:00 IST,1994.94,1950.44,2083.94,2083.94,2106.19,2128.44,2025-07-25 15:20:00 IST,1950.44,SL_HIT,-1.0,17,75.0,True,True,True,True,True,NONE
NTPC,2026-01-01 10:15:00 IST,SIDEWAYS,2026-01-01 10:20:00 IST,333.78,319.43,362.48,362.48,369.65,376.83,2026-01-01 15:20:00 IST,353.32,HORIZON_REACHED,1.362,20,75.0,True,True,True,True,True,NONE
NTPC,2026-02-20 10:15:00 IST,BULL,2026-02-20 10:20:00 IST,372.95,361.52,395.81,395.81,401.52,407.24,2026-02-20 15:20:00 IST,372.4,HORIZON_REACHED,-0.048,20,75.0,True,True,True,True,True,NONE
SONATSOFTW,2026-01-07 10:15:00 IST,BULL,2026-01-07 10:20:00 IST,364.79,341.11,412.14,412.15,423.99,435.83,2026-01-07 15:20:00 IST,341.11,SL_HIT,-1.0,3,75.0,True,True,True,True,True,NONE
SONATSOFTW,2026-04-16 10:15:00 IST,BEAR,2026-04-16 10:20:00 IST,274.46,231.64,360.09,360.1,381.51,402.92,2026-04-16 15:20:00 IST,261.7,HORIZON_REACHED,-0.298,20,75.0,True,True,True,True,True,NONE
DCBBANK,2025-12-23 10:15:00 IST,BULL,2025-12-23 10:20:00 IST,174.7,163.98,196.13,196.14,201.5,206.86,2025-12-23 15:20:00 IST,177.73,HORIZON_REACHED,0.283,20,75.0,True,True,True,True,True,NONE
DCBBANK,2026-01-14 10:15:00 IST,BULL,2026-01-14 10:20:00 IST,184.93,171.82,211.15,211.15,217.71,224.26,2026-01-14 15:20:00 IST,188.73,HORIZON_REACHED,0.29,20,75.0,True,True,True,True,True,NONE
DCBBANK,2026-04-08 10:15:00 IST,BULL,2026-04-08 10:20:00 IST,186.06,155.84,246.51,246.5,261.61,276.72,2026-04-08 15:20:00 IST,184.82,HORIZON_REACHED,-0.041,20,75.0,True,True,True,True,True,NONE
DCBBANK,2026-07-02 10:15:00 IST,BULL,2026-07-02 10:20:00 IST,193.49,183.35,213.77,213.77,218.84,223.91,2026-07-02 15:20:00 IST,183.35,SL_HIT,-1.0,4,75.0,True,True,True,True,True,NONE
DCBBANK,2026-08-06 10:15:00 IST,BULL,2026-08-06 10:20:00 IST,194.93,185.43,213.92,213.93,218.68,223.43,2026-08-06 15:20:00 IST,185.43,SL_HIT,-1.0,3,75.0,True,True,True,True,True,NONE
HINDCOPPER,2026-07-31 10:15:00 IST,SIDEWAYS,2026-07-31 10:20:00 IST,491.6,467.78,539.25,539.24,551.15,563.06,2026-07-31 15:20:00 IST,539.24,T1_HIT,2.0,3,75.0,True,True,True,True,True,NONE
TBOTEK,2026-06-12 10:15:00 IST,BULL,2026-06-12 10:20:00 IST,1360.78,1334.6,1413.14,1413.14,1426.23,1439.32,2026-06-12 15:20:00 IST,1334.6,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
ABLBL,2026-05-07 10:15:00 IST,SIDEWAYS,2026-05-07 10:20:00 IST,117.59,100.14,152.47,152.49,161.22,169.94,2026-05-07 15:20:00 IST,100.14,SL_HIT,-1.0,9,75.0,True,True,True,True,True,NONE
ALOKINDS,2025-12-23 10:15:00 IST,SIDEWAYS,2025-12-23 10:20:00 IST,16.85,15.5,19.54,19.55,20.23,20.9,2025-12-23 15:20:00 IST,15.5,SL_HIT,-1.0,11,75.0,True,True,True,True,True,NONE
ICIL,2025-11-28 10:15:00 IST,BULL,2025-11-28 10:20:00 IST,323.07,296.81,375.58,375.59,388.72,401.85,2025-11-28 15:20:00 IST,296.81,SL_HIT,-1.0,5,75.0,True,True,True,True,True,NONE
ICIL,2026-02-03 10:15:00 IST,BULL,2026-02-03 10:20:00 IST,285.2,218.88,417.84,417.84,451.0,484.16,2026-02-03 15:20:00 IST,246.8,HORIZON_REACHED,-0.579,20,75.0,True,True,True,True,True,NONE
ICIL,2026-03-25 10:15:00 IST,BEAR,2026-03-25 10:20:00 IST,257.38,214.87,342.39,342.4,363.65,384.91,2026-03-25 15:20:00 IST,274.04,HORIZON_REACHED,0.392,20,75.0,True,True,True,True,True,NONE
EXPLEOSOL,2026-01-07 10:15:00 IST,SIDEWAYS,2026-01-07 10:20:00 IST,882.62,835.93,976.01,976.0,999.35,1022.69,2026-01-07 15:20:00 IST,835.93,SL_HIT,-1.0,3,75.0,True,True,True,True,True,NONE
EXPLEOSOL,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,732.11,643.45,909.41,909.43,953.76,998.09,2026-04-17 15:20:00 IST,795.15,HORIZON_REACHED,0.711,20,75.0,True,True,True,True,True,NONE
EXPLEOSOL,2026-05-11 10:15:00 IST,SIDEWAYS,2026-05-11 10:20:00 IST,771.69,708.65,897.78,897.77,929.29,960.81,2026-05-11 15:20:00 IST,725.8,HORIZON_REACHED,-0.728,20,75.0,True,True,True,True,True,NONE
PETRONET,2026-02-27 10:15:00 IST,BULL,2026-02-27 10:20:00 IST,319.71,296.69,365.76,365.75,377.26,388.77,2026-02-27 15:20:00 IST,296.69,SL_HIT,-1.0,2,75.0,True,True,True,True,True,NONE
ARVIND,2025-11-19 10:15:00 IST,BULL,2025-11-19 10:20:00 IST,356.95,324.49,421.87,421.87,438.1,454.33,2025-11-19 15:20:00 IST,324.49,SL_HIT,-1.0,13,75.0,True,True,True,True,True,NONE
ITC,2026-04-17 10:15:00 IST,BEAR,2026-04-17 10:20:00 IST,298.66,289.75,316.5,316.48,320.94,325.39,2026-04-17 15:20:00 IST,301.23,HORIZON_REACHED,0.289,20,75.0,True,True,True,True,True,NONE
MAHSEAMLES,2026-02-04 10:15:00 IST,BEAR,2026-02-04 10:20:00 IST,536.65,502.3,605.35,605.35,622.52,639.7,2026-02-04 15:20:00 IST,552.35,HORIZON_REACHED,0.457,20,75.0,True,True,True,True,True,NONE
