scanner,candidate_id,timing_mode,compound,be_threshold,n,net_wr,net_er,net_pf,max_dd_r,r5_pct,lock_n,lock_wr,lock_er,lock_pf,bull_n,bull_wr,bull_er,neut_n,neut_wr,neut_er,bear_n,bear_wr,bear_er
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE10,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.0,351,33.05,-0.1005,0.641,39.56,0.0,351,33.05,-0.1005,0.641,217,32.26,-0.1398,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE12,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.2,351,33.05,-0.1064,0.627,41.64,0.0,351,33.05,-0.1064,0.627,217,32.26,-0.1494,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_NONBEAR_CPOS75_RS70_BE15,T3_CONFIRM_VOL,NONBEAR_CPOS75_RS70,1.5,351,33.05,-0.109,0.622,41.64,0.0,351,33.05,-0.109,0.622,217,32.26,-0.1536,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE0,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.0,217,32.26,-0.1536,0.506,35.16,0.0,217,32.26,-0.1536,0.506,217,32.26,-0.1536,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE5,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.5,217,32.26,-0.1057,0.598,24.76,0.0,217,32.26,-0.1057,0.598,217,32.26,-0.1057,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE8,T3_CONFIRM_VOL,BULL_CPOS75_RS70,0.8,217,32.26,-0.1398,0.529,32.15,0.0,217,32.26,-0.1398,0.529,217,32.26,-0.1398,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE10,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.0,217,32.26,-0.1398,0.529,32.15,0.0,217,32.26,-0.1398,0.529,217,32.26,-0.1398,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE12,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.2,217,32.26,-0.1494,0.513,34.23,0.0,217,32.26,-0.1494,0.513,217,32.26,-0.1494,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_RS70_BE15,T3_CONFIRM_VOL,BULL_CPOS75_RS70,1.5,217,32.26,-0.1536,0.506,35.16,0.0,217,32.26,-0.1536,0.506,217,32.26,-0.1536,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE0,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.0,225,32.44,-0.1498,0.511,35.52,0.0,225,32.44,-0.1498,0.511,225,32.44,-0.1498,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE5,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.5,225,32.44,-0.1035,0.602,25.12,0.0,225,32.44,-0.1035,0.602,225,32.44,-0.1035,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE8,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,0.8,225,32.44,-0.1364,0.535,32.51,0.0,225,32.44,-0.1364,0.535,225,32.44,-0.1364,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE10,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.0,225,32.44,-0.1364,0.535,32.51,0.0,225,32.44,-0.1364,0.535,225,32.44,-0.1364,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE12,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.2,225,32.44,-0.1456,0.518,34.59,0.0,225,32.44,-0.1456,0.518,225,32.44,-0.1456,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_CPOS75_VOL14X_BE15,T3_CONFIRM_VOL,BULL_CPOS75_VOL14X,1.5,225,32.44,-0.1498,0.511,35.52,0.0,225,32.44,-0.1498,0.511,225,32.44,-0.1498,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE0,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.0,310,33.55,-0.143,0.547,46.15,0.0,310,33.55,-0.143,0.547,310,33.55,-0.143,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE5,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.5,310,33.55,-0.0929,0.65,32.32,0.0,310,33.55,-0.0929,0.65,310,33.55,-0.0929,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE8,T3_CONFIRM_VOL,BULL_RS70_VOL14X,0.8,310,33.55,-0.1201,0.589,39.06,0.0,310,33.55,-0.1201,0.589,310,33.55,-0.1201,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE10,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.0,310,33.55,-0.1292,0.572,41.89,0.0,310,33.55,-0.1292,0.572,310,33.55,-0.1292,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE12,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.2,310,33.55,-0.1393,0.553,45.01,0.0,310,33.55,-0.1393,0.553,310,33.55,-0.1393,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_BULL_RS70_VOL14X_BE15,T3_CONFIRM_VOL,BULL_RS70_VOL14X,1.5,310,33.55,-0.1423,0.548,45.93,0.0,310,33.55,-0.1423,0.548,310,33.55,-0.1423,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.0,352,33.24,-0.1041,0.639,39.73,0.0,352,33.24,-0.1041,0.639,217,32.26,-0.1536,134,34.33,-0.0389,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.5,352,33.24,-0.0658,0.737,31.66,0.0,352,33.24,-0.0658,0.737,217,32.26,-0.1057,134,34.33,-0.0158,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE8,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,0.8,352,33.24,-0.0933,0.664,37.14,0.0,352,33.24,-0.0933,0.664,217,32.26,-0.1398,134,34.33,-0.033,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE10,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.0,352,33.24,-0.0948,0.66,37.65,0.0,352,33.24,-0.0948,0.66,217,32.26,-0.1398,134,34.33,-0.0368,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE12,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.2,352,33.24,-0.1007,0.647,39.73,0.0,352,33.24,-0.1007,0.647,217,32.26,-0.1494,134,34.33,-0.0368,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_TRIPLE_CPOS75_RS70_VOL14X_BE15,T3_CONFIRM_VOL,TRIPLE_CPOS75_RS70_VOL14X,1.5,352,33.24,-0.1033,0.641,39.73,0.0,352,33.24,-0.1033,0.641,217,32.26,-0.1536,134,34.33,-0.0368,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.0,217,32.26,-0.1536,0.506,35.16,0.0,217,32.26,-0.1536,0.506,217,32.26,-0.1536,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.5,217,32.26,-0.1057,0.598,24.76,0.0,217,32.26,-0.1057,0.598,217,32.26,-0.1057,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE8,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,0.8,217,32.26,-0.1398,0.529,32.15,0.0,217,32.26,-0.1398,0.529,217,32.26,-0.1398,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE10,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.0,217,32.26,-0.1398,0.529,32.15,0.0,217,32.26,-0.1398,0.529,217,32.26,-0.1398,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE12,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.2,217,32.26,-0.1494,0.513,34.23,0.0,217,32.26,-0.1494,0.513,217,32.26,-0.1494,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_BULL_CPOS75_RS70_VOL14X_BE15,T3_CONFIRM_VOL,QUAD_BULL_CPOS75_RS70_VOL14X,1.5,217,32.26,-0.1536,0.506,35.16,0.0,217,32.26,-0.1536,0.506,217,32.26,-0.1536,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE0,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.0,351,33.05,-0.1098,0.62,41.64,0.0,351,33.05,-0.1098,0.62,217,32.26,-0.1536,134,34.33,-0.0389,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE5,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.5,351,33.05,-0.0714,0.715,33.57,0.0,351,33.05,-0.0714,0.715,217,32.26,-0.1057,134,34.33,-0.0158,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE8,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,0.8,351,33.05,-0.099,0.644,39.06,0.0,351,33.05,-0.099,0.644,217,32.26,-0.1398,134,34.33,-0.033,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE10,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.0,351,33.05,-0.1005,0.641,39.56,0.0,351,33.05,-0.1005,0.641,217,32.26,-0.1398,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE12,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.2,351,33.05,-0.1064,0.627,41.64,0.0,351,33.05,-0.1064,0.627,217,32.26,-0.1494,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_QUAD_NONBEAR_CPOS75_RS70_VOL14X_BE15,T3_CONFIRM_VOL,QUAD_NONBEAR_CPOS75_RS70_VOL14X,1.5,351,33.05,-0.109,0.622,41.64,0.0,351,33.05,-0.109,0.622,217,32.26,-0.1536,134,34.33,-0.0368,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE0,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,0.0,310,33.55,-0.143,0.547,46.15,0.0,310,33.55,-0.143,0.547,310,33.55,-0.143,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE5,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,0.5,310,33.55,-0.0929,0.65,32.32,0.0,310,33.55,-0.0929,0.65,310,33.55,-0.0929,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE8,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,0.8,310,33.55,-0.1201,0.589,39.06,0.0,310,33.55,-0.1201,0.589,310,33.55,-0.1201,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE10,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,1.0,310,33.55,-0.1292,0.572,41.89,0.0,310,33.55,-0.1292,0.572,310,33.55,-0.1292,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE12,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,1.2,310,33.55,-0.1393,0.553,45.01,0.0,310,33.55,-0.1393,0.553,310,33.55,-0.1393,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_BULL_RS70_BE15,T3_CONFIRM_VOL,STRUCTURE_TIGHT_BULL_RS70,1.5,310,33.55,-0.1423,0.548,45.93,0.0,310,33.55,-0.1423,0.548,310,33.55,-0.1423,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE0,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.0,499,34.27,-0.1015,0.632,55.52,0.0,499,34.27,-0.1015,0.632,299,33.78,-0.133,200,35.0,-0.0544,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE5,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.5,499,34.27,-0.0701,0.714,45.61,0.0,499,34.27,-0.0701,0.714,299,33.78,-0.0922,200,35.0,-0.037,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE8,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,0.8,499,34.27,-0.0936,0.651,52.79,0.0,499,34.27,-0.0936,0.651,299,33.78,-0.1228,200,35.0,-0.0499,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE10,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.0,499,34.27,-0.0947,0.648,53.35,0.0,499,34.27,-0.0947,0.648,299,33.78,-0.1229,200,35.0,-0.0525,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE12,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.2,499,34.27,-0.0991,0.638,55.49,0.0,499,34.27,-0.0991,0.638,299,33.78,-0.1299,200,35.0,-0.053,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T3_CONFIRM_VOL_STRUCTURE_TIGHT_NONBEAR_CPOS75_BE15,T3_CONFIRM_VOL,STRUCTURE_TIGHT_NONBEAR_CPOS75,1.5,499,34.27,-0.1009,0.633,55.52,0.0,499,34.27,-0.1009,0.633,299,33.78,-0.133,200,35.0,-0.053,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE0,T4_CONFIRM_RANGE,CPOS75_RS70,0.0,325,33.23,-0.0997,0.635,34.48,0.0,325,33.23,-0.0997,0.635,196,32.14,-0.1509,128,34.38,-0.0372,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE5,T4_CONFIRM_RANGE,CPOS75_RS70,0.5,325,33.23,-0.0695,0.714,28.73,0.0,325,33.23,-0.0695,0.714,196,32.14,-0.1165,128,34.38,-0.013,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE8,T4_CONFIRM_RANGE,CPOS75_RS70,0.8,325,33.23,-0.0913,0.655,32.89,0.0,325,33.23,-0.0913,0.655,196,32.14,-0.1409,128,34.38,-0.031,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE10,T4_CONFIRM_RANGE,CPOS75_RS70,1.0,325,33.23,-0.0929,0.651,33.4,0.0,325,33.23,-0.0929,0.651,196,32.14,-0.1409,128,34.38,-0.035,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE12,T4_CONFIRM_RANGE,CPOS75_RS70,1.2,325,33.23,-0.0961,0.643,34.44,0.0,325,33.23,-0.0961,0.643,196,32.14,-0.1462,128,34.38,-0.035,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_RS70_BE15,T4_CONFIRM_RANGE,CPOS75_RS70,1.5,325,33.23,-0.0989,0.637,34.48,0.0,325,33.23,-0.0989,0.637,196,32.14,-0.1509,128,34.38,-0.035,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE0,T4_CONFIRM_RANGE,CPOS75_VOL14X,0.0,343,33.53,-0.0983,0.634,35.69,0.0,343,33.53,-0.0983,0.634,207,32.37,-0.1494,135,34.81,-0.0349,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE5,T4_CONFIRM_RANGE,CPOS75_VOL14X,0.5,343,33.53,-0.0696,0.71,29.48,0.0,343,33.53,-0.0696,0.71,207,32.37,-0.1169,135,34.81,-0.0118,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE8,T4_CONFIRM_RANGE,CPOS75_VOL14X,0.8,343,33.53,-0.0903,0.654,34.11,0.0,343,33.53,-0.0903,0.654,207,32.37,-0.1399,135,34.81,-0.0291,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE10,T4_CONFIRM_RANGE,CPOS75_VOL14X,1.0,343,33.53,-0.0918,0.65,34.61,0.0,343,33.53,-0.0918,0.65,207,32.37,-0.1399,135,34.81,-0.0329,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE12,T4_CONFIRM_RANGE,CPOS75_VOL14X,1.2,343,33.53,-0.0948,0.642,35.65,0.0,343,33.53,-0.0948,0.642,207,32.37,-0.145,135,34.81,-0.0329,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_CPOS75_VOL14X_BE15,T4_CONFIRM_RANGE,CPOS75_VOL14X,1.5,343,33.53,-0.0975,0.636,35.69,0.0,343,33.53,-0.0975,0.636,207,32.37,-0.1494,135,34.81,-0.0329,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE0,T4_CONFIRM_RANGE,RS70_VOL14X,0.0,409,33.25,-0.1027,0.628,44.08,0.0,409,33.25,-0.1027,0.628,249,32.93,-0.1464,159,33.33,-0.0468,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE5,T4_CONFIRM_RANGE,RS70_VOL14X,0.5,409,33.25,-0.0698,0.713,34.68,0.0,409,33.25,-0.0698,0.713,249,32.93,-0.1057,159,33.33,-0.0261,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE8,T4_CONFIRM_RANGE,RS70_VOL14X,0.8,409,33.25,-0.0898,0.658,39.88,0.0,409,33.25,-0.0898,0.658,249,32.93,-0.1292,159,33.33,-0.0406,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE10,T4_CONFIRM_RANGE,RS70_VOL14X,1.0,409,33.25,-0.0941,0.648,41.67,0.0,409,33.25,-0.0941,0.648,249,32.93,-0.1343,159,33.33,-0.0438,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE12,T4_CONFIRM_RANGE,RS70_VOL14X,1.2,409,33.25,-0.0997,0.634,43.95,0.0,409,33.25,-0.0997,0.634,249,32.93,-0.1427,159,33.33,-0.0451,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_RS70_VOL14X_BE15,T4_CONFIRM_RANGE,RS70_VOL14X,1.5,409,33.25,-0.102,0.629,43.99,0.0,409,33.25,-0.102,0.629,249,32.93,-0.1464,159,33.33,-0.0451,1,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE0,T4_CONFIRM_RANGE,BULL_CPOS75,0.0,303,34.32,-0.1311,0.525,41.72,0.0,303,34.32,-0.1311,0.525,303,34.32,-0.1311,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE5,T4_CONFIRM_RANGE,BULL_CPOS75,0.5,303,34.32,-0.1039,0.582,34.89,0.0,303,34.32,-0.1039,0.582,303,34.32,-0.1039,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE8,T4_CONFIRM_RANGE,BULL_CPOS75,0.8,303,34.32,-0.1242,0.538,40.58,0.0,303,34.32,-0.1242,0.538,303,34.32,-0.1242,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE10,T4_CONFIRM_RANGE,BULL_CPOS75,1.0,303,34.32,-0.1244,0.538,40.64,0.0,303,34.32,-0.1244,0.538,303,34.32,-0.1244,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE12,T4_CONFIRM_RANGE,BULL_CPOS75,1.2,303,34.32,-0.128,0.531,41.69,0.0,303,34.32,-0.128,0.531,303,34.32,-0.128,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_CPOS75_BE15,T4_CONFIRM_RANGE,BULL_CPOS75,1.5,303,34.32,-0.1311,0.525,41.72,0.0,303,34.32,-0.1311,0.525,303,34.32,-0.1311,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE0,T4_CONFIRM_RANGE,BULL_RS70,0.0,249,32.93,-0.1464,0.513,38.55,0.0,249,32.93,-0.1464,0.513,249,32.93,-0.1464,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE5,T4_CONFIRM_RANGE,BULL_RS70,0.5,249,32.93,-0.1057,0.593,28.4,0.0,249,32.93,-0.1057,0.593,249,32.93,-0.1057,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE8,T4_CONFIRM_RANGE,BULL_RS70,0.8,249,32.93,-0.1292,0.544,34.26,0.0,249,32.93,-0.1292,0.544,249,32.93,-0.1292,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE10,T4_CONFIRM_RANGE,BULL_RS70,1.0,249,32.93,-0.1343,0.534,35.55,0.0,249,32.93,-0.1343,0.534,249,32.93,-0.1343,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE12,T4_CONFIRM_RANGE,BULL_RS70,1.2,249,32.93,-0.1427,0.519,37.63,0.0,249,32.93,-0.1427,0.519,249,32.93,-0.1427,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_RS70_BE15,T4_CONFIRM_RANGE,BULL_RS70,1.5,249,32.93,-0.1464,0.513,38.55,0.0,249,32.93,-0.1464,0.513,249,32.93,-0.1464,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_TIGHT_SPAN_BE0,T4_CONFIRM_RANGE,BULL_TIGHT_SPAN,0.0,379,34.56,-0.1257,0.555,53.02,0.0,379,34.56,-0.1257,0.555,379,34.56,-0.1257,0,0.0,-9.99,0,0.0,-9.99
MULTITF_5M,MULTITF_5M_V514_T4_CONFIRM_RANGE_BULL_TIGHT_SPAN_BE5,T4_CONFIRM_RANGE,BULL_TIGHT_SPAN,0.5,379,34.56,-0.0946,0.623,42.85,0.0,379,34.56,-0.0946,0.623,379,34.56,-0.0946,0,0.0,-9.99,0,0.0,-9.99
