scanner,combo,ctype,be,n_candidates,n_confirmed,n_executed,funnel_pct,wr,er,pf,dwr,der
EOD_BREAKOUT,G8_G14_NBEAR_ASYM,PAIR,0.5,10523,3750,3750,35.6,36.53,-0.0138,0.974,-8.39,-0.1638
EOD_BREAKOUT,G8_G14_NBEAR_ASYM,PAIR,0.8,10523,3750,3750,35.6,36.53,-0.0318,0.942,-8.39,-0.1818
EOD_BREAKOUT,G8_G14_NBEAR_ASYM,PAIR,1.0,10523,3750,3750,35.6,36.53,-0.0434,0.922,-8.39,-0.1934
EOD_BREAKOUT,G8_G14_NBEAR_ASYM,PAIR,1.2,10523,3750,3750,35.6,36.53,-0.0543,0.904,-8.39,-0.2043
EOD_BREAKOUT,G8_G14_NBEAR_ASYM,PAIR,1.5,10523,3750,3750,35.6,36.53,-0.0711,0.878,-8.39,-0.2211
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,0.0,10523,1847,1847,17.6,14.89,-0.6787,0.339,-30.03,-0.8287
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,0.5,10523,1847,1847,17.6,14.89,-0.4715,0.424,-30.03,-0.6215
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,0.8,10523,1847,1847,17.6,14.89,-0.4985,0.411,-30.03,-0.6485
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,1.0,10523,1847,1847,17.6,14.89,-0.5169,0.402,-30.03,-0.6669
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,1.2,10523,1847,1847,17.6,14.89,-0.5347,0.394,-30.03,-0.6847
EOD_BREAKOUT,G12_G7_EARLY_BULL,PAIR,1.5,10523,1847,1847,17.6,14.89,-0.5616,0.382,-30.03,-0.7116
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,0.0,10523,3177,3177,30.2,43.85,-0.0618,0.875,-1.07,-0.2118
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,0.5,10523,3177,3177,30.2,43.85,0.0217,1.052,-1.07,-0.1283
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,0.8,10523,3177,3177,30.2,43.85,0.0108,1.025,-1.07,-0.1392
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,1.0,10523,3177,3177,30.2,43.85,0.0017,1.004,-1.07,-0.1483
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,1.2,10523,3177,3177,30.2,43.85,-0.0074,0.983,-1.07,-0.1574
EOD_BREAKOUT,G13_G7_CLV_BULL,PAIR,1.5,10523,3177,3177,30.2,43.85,-0.0156,0.965,-1.07,-0.1656
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,0.0,10523,3759,3759,35.7,36.5,-0.1437,0.781,-8.42,-0.2937
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,0.5,10523,3759,3759,35.7,36.5,-0.0149,0.972,-8.42,-0.1649
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,0.8,10523,3759,3759,35.7,36.5,-0.0324,0.941,-8.42,-0.1824
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,1.0,10523,3759,3759,35.7,36.5,-0.0442,0.921,-8.42,-0.1942
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,1.2,10523,3759,3759,35.7,36.5,-0.0549,0.903,-8.42,-0.2049
EOD_BREAKOUT,G1_G2_TIGHT_HRTGT,PAIR,1.5,10523,3759,3759,35.7,36.5,-0.0718,0.877,-8.42,-0.2218
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,0.0,10523,1824,1824,17.3,18.75,-0.5408,0.448,-26.17,-0.6908
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,0.5,10523,1824,1824,17.3,18.75,-0.3432,0.561,-26.17,-0.4932
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,0.8,10523,1824,1824,17.3,18.75,-0.3688,0.544,-26.17,-0.5188
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,1.0,10523,1824,1824,17.3,18.75,-0.3862,0.532,-26.17,-0.5362
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,1.2,10523,1824,1824,17.3,18.75,-0.4031,0.521,-26.17,-0.5531
EOD_BREAKOUT,G3_G5_PCTSTOP_FAST,PAIR,1.5,10523,1824,1824,17.3,18.75,-0.4292,0.506,-26.17,-0.5792
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,0.0,10523,1864,1864,17.7,19.21,-0.521,0.465,-25.71,-0.671
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,0.5,10523,1864,1864,17.7,19.21,-0.3242,0.583,-25.71,-0.4742
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,0.8,10523,1864,1864,17.7,19.21,-0.3498,0.564,-25.71,-0.4998
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,1.0,10523,1864,1864,17.7,19.21,-0.3669,0.553,-25.71,-0.5169
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,1.2,10523,1864,1864,17.7,19.21,-0.3845,0.541,-25.71,-0.5345
EOD_BREAKOUT,G14_G5_ASYM_FAST,PAIR,1.5,10523,1864,1864,17.7,19.21,-0.4101,0.525,-25.71,-0.5601
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,0.0,10523,1229,1229,11.7,14.65,-0.6833,0.336,-30.27,-0.8333
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,0.5,10523,1229,1229,11.7,14.65,-0.4754,0.421,-30.27,-0.6254
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,0.8,10523,1229,1229,11.7,14.65,-0.503,0.408,-30.27,-0.653
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,1.0,10523,1229,1229,11.7,14.65,-0.5212,0.399,-30.27,-0.6712
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,1.2,10523,1229,1229,11.7,14.65,-0.5393,0.391,-30.27,-0.6893
EOD_BREAKOUT,G14_G12_ASYM_EARLY,PAIR,1.5,10523,1229,1229,11.7,14.65,-0.566,0.379,-30.27,-0.716
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,0.0,10523,1374,1374,13.1,19.14,-0.5284,0.458,-25.78,-0.6784
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,0.5,10523,1374,1374,13.1,19.14,-0.3317,0.574,-25.78,-0.4817
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,0.8,10523,1374,1374,13.1,19.14,-0.3572,0.556,-25.78,-0.5072
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,1.0,10523,1374,1374,13.1,19.14,-0.3749,0.544,-25.78,-0.5249
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,1.2,10523,1374,1374,13.1,19.14,-0.3919,0.533,-25.78,-0.5419
EOD_BREAKOUT,G16_G7_FASTTIGHT_B,PAIR,1.5,10523,1374,1374,13.1,19.14,-0.4173,0.517,-25.78,-0.5673
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,0.0,10523,2597,2597,24.7,19.41,-0.5141,0.471,-25.51,-0.6641
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,0.5,10523,2597,2597,24.7,19.41,-0.3177,0.59,-25.51,-0.4677
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,0.8,10523,2597,2597,24.7,19.41,-0.3435,0.571,-25.51,-0.4935
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,1.0,10523,2597,2597,24.7,19.41,-0.3606,0.559,-25.51,-0.5106
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,1.2,10523,2597,2597,24.7,19.41,-0.3777,0.548,-25.51,-0.5277
EOD_BREAKOUT,G20_G2_BULLFAST_TGT,PAIR,1.5,10523,2597,2597,24.7,19.41,-0.4031,0.532,-25.51,-0.5531
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,0.0,10523,1281,1281,12.2,19.2,-0.5217,0.465,-25.72,-0.6717
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,0.5,10523,1281,1281,12.2,19.2,-0.3248,0.582,-25.72,-0.4748
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,0.8,10523,1281,1281,12.2,19.2,-0.3504,0.564,-25.72,-0.5004
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,1.0,10523,1281,1281,12.2,19.2,-0.3678,0.552,-25.72,-0.5178
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,1.2,10523,1281,1281,12.2,19.2,-0.3852,0.54,-25.72,-0.5352
EOD_BREAKOUT,G22_G2_TRIPLE_TGT,PAIR,1.5,10523,1281,1281,12.2,19.2,-0.4108,0.524,-25.72,-0.5608
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.0,10523,1374,1374,13.1,19.14,-0.5284,0.458,-25.78,-0.6784
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.5,10523,1374,1374,13.1,19.14,-0.3317,0.574,-25.78,-0.4817
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,0.8,10523,1374,1374,13.1,19.14,-0.3572,0.556,-25.78,-0.5072
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.0,10523,1374,1374,13.1,19.14,-0.3749,0.544,-25.78,-0.5249
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.2,10523,1374,1374,13.1,19.14,-0.3919,0.533,-25.78,-0.5419
EOD_BREAKOUT,G1_G5_G7_TIGHT_FAST_BULL,TRIPLE,1.5,10523,1374,1374,13.1,19.14,-0.4173,0.517,-25.78,-0.5673
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.0,10523,2608,2608,24.8,37.77,-0.1363,0.793,-7.15,-0.2863
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.5,10523,2608,2608,24.8,37.77,-0.0123,0.977,-7.15,-0.1623
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,0.8,10523,2608,2608,24.8,37.77,-0.0298,0.946,-7.15,-0.1798
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.0,10523,2608,2608,24.8,37.77,-0.0411,0.927,-7.15,-0.1911
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.2,10523,2608,2608,24.8,37.77,-0.0532,0.907,-7.15,-0.2032
EOD_BREAKOUT,G1_G2_G7_TIGHT_TGT_BULL,TRIPLE,1.5,10523,2608,2608,24.8,37.77,-0.0681,0.884,-7.15,-0.2181
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.0,10523,1320,1320,12.5,14.85,-0.6807,0.337,-30.07,-0.8307
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.5,10523,1320,1320,12.5,14.85,-0.4735,0.422,-30.07,-0.6235
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,0.8,10523,1320,1320,12.5,14.85,-0.5008,0.409,-30.07,-0.6508
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.0,10523,1320,1320,12.5,14.85,-0.5185,0.4,-30.07,-0.6685
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.2,10523,1320,1320,12.5,14.85,-0.537,0.392,-30.07,-0.687
EOD_BREAKOUT,G1_G5_G12_TIGHT_FAST_EARLY,TRIPLE,1.5,10523,1320,1320,12.5,14.85,-0.5635,0.381,-30.07,-0.7135
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.0,10523,2597,2597,24.7,19.41,-0.5141,0.471,-25.51,-0.6641
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.5,10523,2597,2597,24.7,19.41,-0.3177,0.59,-25.51,-0.4677
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,0.8,10523,2597,2597,24.7,19.41,-0.3435,0.571,-25.51,-0.4935
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.0,10523,2597,2597,24.7,19.41,-0.3606,0.559,-25.51,-0.5106
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.2,10523,2597,2597,24.7,19.41,-0.3777,0.548,-25.51,-0.5277
EOD_BREAKOUT,G2_G5_G7_TGT_FAST_BULL,TRIPLE,1.5,10523,2597,2597,24.7,19.41,-0.4031,0.532,-25.51,-0.5531
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.0,10523,1302,1302,12.4,18.51,-0.5493,0.441,-26.41,-0.6993
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.5,10523,1302,1302,12.4,18.51,-0.3507,0.553,-26.41,-0.5007
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,0.8,10523,1302,1302,12.4,18.51,-0.3768,0.535,-26.41,-0.5268
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.0,10523,1302,1302,12.4,18.51,-0.3947,0.523,-26.41,-0.5447
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.2,10523,1302,1302,12.4,18.51,-0.4118,0.513,-26.41,-0.5618
EOD_BREAKOUT,G3_G5_G7_PCT_FAST_BULL,TRIPLE,1.5,10523,1302,1302,12.4,18.51,-0.4378,0.497,-26.41,-0.5878
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.0,10523,1097,1097,10.4,41.2,-0.0649,0.889,-3.72,-0.2149
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.5,10523,1097,1097,10.4,41.2,0.0406,1.085,-3.72,-0.1094
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,0.8,10523,1097,1097,10.4,41.2,0.0295,1.06,-3.72,-0.1205
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.0,10523,1097,1097,10.4,41.2,0.0195,1.039,-3.72,-0.1305
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.2,10523,1097,1097,10.4,41.2,0.0083,1.016,-3.72,-0.1417
EOD_BREAKOUT,G1_G13_G7_TIGHT_CLV_BULL,TRIPLE,1.5,10523,1097,1097,10.4,41.2,-0.0079,0.985,-3.72,-0.1579
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.0,10523,1281,1281,12.2,19.2,-0.5217,0.465,-25.72,-0.6717
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.5,10523,1281,1281,12.2,19.2,-0.3248,0.582,-25.72,-0.4748
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,0.8,10523,1281,1281,12.2,19.2,-0.3504,0.564,-25.72,-0.5004
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.0,10523,1281,1281,12.2,19.2,-0.3678,0.552,-25.72,-0.5178
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.2,10523,1281,1281,12.2,19.2,-0.3852,0.54,-25.72,-0.5352
EOD_BREAKOUT,G14_G5_G7_ASYM_FAST_BULL,TRIPLE,1.5,10523,1281,1281,12.2,19.2,-0.4108,0.524,-25.72,-0.5608
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.0,10523,857,857,8.1,14.12,-0.7024,0.322,-30.8,-0.8524
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.5,10523,857,857,8.1,14.12,-0.4934,0.403,-30.8,-0.6434
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,0.8,10523,857,857,8.1,14.12,-0.5206,0.39,-30.8,-0.6706
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.0,10523,857,857,8.1,14.12,-0.5392,0.382,-30.8,-0.6892
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.2,10523,857,857,8.1,14.12,-0.5577,0.374,-30.8,-0.7077
EOD_BREAKOUT,G14_G12_G7_ASYM_EARLY_BULL,TRIPLE,1.5,10523,857,857,8.1,14.12,-0.5849,0.363,-30.8,-0.7349
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.0,10523,1864,1864,17.7,19.21,-0.521,0.465,-25.71,-0.671
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.5,10523,1864,1864,17.7,19.21,-0.3242,0.583,-25.71,-0.4742
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,0.8,10523,1864,1864,17.7,19.21,-0.3498,0.564,-25.71,-0.4998
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.0,10523,1864,1864,17.7,19.21,-0.3669,0.553,-25.71,-0.5169
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.2,10523,1864,1864,17.7,19.21,-0.3845,0.541,-25.71,-0.5345
EOD_BREAKOUT,G1_G2_G5_TIGHT_TGT_FAST,TRIPLE,1.5,10523,1864,1864,17.7,19.21,-0.4101,0.525,-25.71,-0.5601
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.0,10523,1105,1105,10.5,38.73,-0.1414,0.795,-6.19,-0.2914
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.5,10523,1105,1105,10.5,38.73,-0.0118,0.979,-6.19,-0.1618
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,0.8,10523,1105,1105,10.5,38.73,-0.0299,0.948,-6.19,-0.1799
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.0,10523,1105,1105,10.5,38.73,-0.0416,0.929,-6.19,-0.1916
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.2,10523,1105,1105,10.5,38.73,-0.0537,0.911,-6.19,-0.2037
EOD_BREAKOUT,G1_G3_G7_TIGHT_PCT_BULL,TRIPLE,1.5,10523,1105,1105,10.5,38.73,-0.0708,0.885,-6.19,-0.2208
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.0,10523,62,62,0.6,4.84,-1.0095,0.12,-40.08,-1.1595
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.5,10523,62,62,0.6,4.84,-0.7873,0.149,-40.08,-0.9373
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,0.8,10523,62,62,0.6,4.84,-0.8215,0.144,-40.08,-0.9715
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.0,10523,62,62,0.6,4.84,-0.8386,0.141,-40.08,-0.9886
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.2,10523,62,62,0.6,4.84,-0.8557,0.139,-40.08,-1.0057
EOD_BREAKOUT,G4_G5_G7_HRR_FAST_BULL,TRIPLE,1.5,10523,62,62,0.6,4.84,-0.8899,0.134,-40.08,-1.0399
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.0,10523,1229,1229,11.7,14.65,-0.6833,0.336,-30.27,-0.8333
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.5,10523,1229,1229,11.7,14.65,-0.4754,0.421,-30.27,-0.6254
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,0.8,10523,1229,1229,11.7,14.65,-0.503,0.408,-30.27,-0.653
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.0,10523,1229,1229,11.7,14.65,-0.5212,0.399,-30.27,-0.6712
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.2,10523,1229,1229,11.7,14.65,-0.5393,0.391,-30.27,-0.6893
EOD_BREAKOUT,G1_G2_G12_TIGHT_TGT_EARLY,TRIPLE,1.5,10523,1229,1229,11.7,14.65,-0.566,0.379,-30.27,-0.716
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.0,10523,1864,1864,17.7,19.21,-0.521,0.465,-25.71,-0.671
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.5,10523,1864,1864,17.7,19.21,-0.3242,0.583,-25.71,-0.4742
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,0.8,10523,1864,1864,17.7,19.21,-0.3498,0.564,-25.71,-0.4998
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.0,10523,1864,1864,17.7,19.21,-0.3669,0.553,-25.71,-0.5169
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.2,10523,1864,1864,17.7,19.21,-0.3845,0.541,-25.71,-0.5345
EOD_BREAKOUT,G8_G14_G5_NBEAR_ASYM_FAST,TRIPLE,1.5,10523,1864,1864,17.7,19.21,-0.4101,0.525,-25.71,-0.5601
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.0,10523,857,857,8.1,14.12,-0.7024,0.322,-30.8,-0.8524
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.5,10523,857,857,8.1,14.12,-0.4934,0.403,-30.8,-0.6434
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,0.8,10523,857,857,8.1,14.12,-0.5206,0.39,-30.8,-0.6706
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.0,10523,857,857,8.1,14.12,-0.5392,0.382,-30.8,-0.6892
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.2,10523,857,857,8.1,14.12,-0.5577,0.374,-30.8,-0.7077
EOD_BREAKOUT,G22_G2_G12_TRIPLE_TGT_EARLY,TRIPLE,1.5,10523,857,857,8.1,14.12,-0.5849,0.363,-30.8,-0.7349
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.0,10523,2769,2769,26.3,39.18,-0.1123,0.822,-5.74,-0.2623
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.5,10523,2769,2769,26.3,39.18,0.0062,1.012,-5.74,-0.1438
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,0.8,10523,2769,2769,26.3,39.18,-0.011,0.979,-5.74,-0.161
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.0,10523,2769,2769,26.3,39.18,-0.0224,0.959,-5.74,-0.1724
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.2,10523,2769,2769,26.3,39.18,-0.0334,0.939,-5.74,-0.1834
EOD_BREAKOUT,G11_G1_G7_NOTIMM_TIGHT_BULL,TRIPLE,1.5,10523,2769,2769,26.3,39.18,-0.0489,0.914,-5.74,-0.1989
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.0,10523,973,973,9.2,20.25,-0.4962,0.484,-24.67,-0.6462
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.5,10523,973,973,9.2,20.25,-0.3023,0.606,-24.67,-0.4523
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,0.8,10523,973,973,9.2,20.25,-0.3274,0.587,-24.67,-0.4774
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.0,10523,973,973,9.2,20.25,-0.3448,0.575,-24.67,-0.4948
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.2,10523,973,973,9.2,20.25,-0.3611,0.563,-24.67,-0.5111
EOD_BREAKOUT,G11_G5_G13_NOTIMM_FAST_CLV,TRIPLE,1.5,10523,973,973,9.2,20.25,-0.3873,0.546,-24.67,-0.5373
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.0,10523,283,283,2.7,23.32,-0.3853,0.583,-21.6,-0.5353
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.5,10523,283,283,2.7,23.32,-0.2018,0.728,-21.6,-0.3518
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,0.8,10523,283,283,2.7,23.32,-0.2242,0.706,-21.6,-0.3742
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.0,10523,283,283,2.7,23.32,-0.2392,0.693,-21.6,-0.3892
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.2,10523,283,283,2.7,23.32,-0.2579,0.677,-21.6,-0.4079
EOD_BREAKOUT,G12_G1_G13_EARLY_TIGHT_CLV,TRIPLE,1.5,10523,283,283,2.7,23.32,-0.2804,0.658,-21.6,-0.4304
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,0.0,12158,4863,4863,40.0,39.05,-0.0695,0.887,-5.21,-0.1875
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,0.5,12158,4863,4863,40.0,39.05,0.0486,1.098,-5.21,-0.0694
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,0.8,12158,4863,4863,40.0,39.05,0.0328,1.064,-5.21,-0.0852
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,1.0,12158,4863,4863,40.0,39.05,0.0212,1.04,-5.21,-0.0968
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,1.2,12158,4863,4863,40.0,39.05,0.0092,1.017,-5.21,-0.1088
ACCUMULATION_VCP,G1_RISK_TIGHT,SINGLE,1.5,12158,4863,4863,40.0,39.05,-0.0058,0.99,-5.21,-0.1238
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,0.0,12158,11039,11039,90.8,41.16,-0.0484,0.907,-3.1,-0.1664
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,0.5,12158,11039,11039,90.8,41.16,0.0507,1.12,-3.1,-0.0673
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,0.8,12158,11039,11039,90.8,41.16,0.0389,1.09,-3.1,-0.0791
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,1.0,12158,11039,11039,90.8,41.16,0.0288,1.065,-3.1,-0.0892
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,1.2,12158,11039,11039,90.8,41.16,0.0207,1.046,-3.1,-0.0973
ACCUMULATION_VCP,G2_TARGET_HIGH,SINGLE,1.5,12158,11039,11039,90.8,41.16,0.0068,1.015,-3.1,-0.1112
ACCUMULATION_VCP,G3_TIGHT_PCTSTOP,SINGLE,0.0,12158,4255,4255,35.0,45.38,0.0707,1.122,1.12,-0.0473
