symbol,variant_id,scan_date,partition,regime,entry_price,stop_loss,target_1,realized_rr,exit_reason,holding_period_bars
IRCTC,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-02-27,VAL,BEAR,569.55,549.05,610.55,-1.0,SL_HIT,2
IRCTC,SHORT_COVERING_CHAMPION_V1,2026-02-27,VAL,BEAR,569.55,549.05,610.55,-1.0,SL_HIT,2
ALIVUS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-22,VAL,BEAR,861.5,804.54,975.43,2.0,T1_HIT,7
ALIVUS,SHORT_COVERING_CHAMPION_V1,2026-01-22,VAL,BEAR,861.5,804.54,975.43,2.0,T1_HIT,7
UNIPARTS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-01-09,VAL,BULL,428.5,410.24,465.04,-1.0,SL_HIT,6
UNIPARTS,SHORT_COVERING_CHAMPION_V1,2026-01-09,VAL,BULL,428.5,410.24,465.04,-1.0,SL_HIT,6
GALAXYSURF,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2025-12-09,DEV,BEAR,1947.48,1913.67,2015.09,2.0,T1_HIT,9
GALAXYSURF,SHORT_COVERING_CHAMPION_V1,2025-12-09,DEV,BEAR,1947.48,1913.67,2015.09,2.0,T1_HIT,9
GALAXYSURF,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-06-08,HOLDOUT,BEAR,1714.34,1675.98,1791.06,-1.0,SL_HIT,2
GALAXYSURF,SHORT_COVERING_CHAMPION_V1,2026-06-08,HOLDOUT,BEAR,1714.34,1675.98,1791.06,-1.0,SL_HIT,2
ANURAS,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-29,VAL,BULL,1293.9,1247.88,1385.94,-1.0,SL_HIT,10
ANURAS,SHORT_COVERING_CHAMPION_V1,2026-05-29,VAL,BULL,1293.9,1247.88,1385.94,-1.0,SL_HIT,10
JKLAKSHMI,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-13,VAL,BEAR,591.8,575.44,624.53,-1.0,SL_HIT,1
JKLAKSHMI,SHORT_COVERING_CHAMPION_V1,2026-03-13,VAL,BEAR,591.8,575.44,624.53,-1.0,SL_HIT,1
TITAGARH,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-06,VAL,BEAR,680.3,643.17,754.57,-1.0,SL_HIT,1
TITAGARH,SHORT_COVERING_CHAMPION_V1,2026-03-06,VAL,BEAR,680.3,643.17,754.57,-1.0,SL_HIT,1
TITAGARH,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-30,VAL,BEAR,574.85,557.23,610.09,2.0,T1_HIT,1
TITAGARH,SHORT_COVERING_CHAMPION_V1,2026-03-30,VAL,BEAR,574.85,557.23,610.09,2.0,T1_HIT,1
IOC,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-03-09,VAL,BULL,159.21,152.16,173.32,-1.0,SL_HIT,5
IOC,SHORT_COVERING_CHAMPION_V1,2026-03-09,VAL,BULL,159.21,152.16,173.32,-1.0,SL_HIT,5
IOC,SHORT_COVERING_CHALL_A_SQUEEZE_CONFIRMED,2026-05-15,VAL,BEAR,134.48,132.43,138.59,-1.0,SL_HIT,1
IOC,SHORT_COVERING_CHAMPION_V1,2026-05-15,VAL,BEAR,134.48,132.43,138.59,-1.0,SL_HIT,1
