evaluation_id,scanner_run_id,symbol,scanner,decision_timestamp,terminal_decision,primary_reason,alert_generated,regime_source,stock_sector,sector_rotation_key,sector_rank,sector_blended_score,sector_status,raw_cnxfin_scaling,cnxfin_sanitization_applied,sanitization_method,sanitization_version,close_price,volume,rsi,sma50,sma200,entry_price,sl_price,target_price,rr_ratio,trade_eligibility_status,eligibility_reason,cf_realized_r,cf_mfe_r,cf_mae_r,label_A_t1_hit,label_B_mfe_gt_2r,label_C_mfe_2r_mae_lt_1r,label_D_fast_t1,label_E_sl_hit,bars_to_t1,bars_to_sl,dataset_version,telemetry_source_hash,generated_at
eval_017219_AVANTIFEED_run_1787139278,run_1787139278,AVANTIFEED,PULLBACK,2026-08-19 17:05:13 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017220_IREDA_run_1787139278,run_1787139278,IREDA,PULLBACK,2026-08-19 17:05:13 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017221_GRANULES_run_1787139278,run_1787139278,GRANULES,PULLBACK,2026-08-19 17:05:13 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Health Technology,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017222_INDIANB_run_1787139278,run_1787139278,INDIANB,PULLBACK,2026-08-19 17:05:13 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017223_ICICIBANK_run_1787139278,run_1787139278,ICICIBANK,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017224_GODIGIT_run_1787139278,run_1787139278,GODIGIT,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017225_ARVIND_run_1787139278,run_1787139278,ARVIND,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017226_ULTRACEMCO_run_1787139278,run_1787139278,ULTRACEMCO,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Non-Energy Minerals,Metal,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017227_PHOENIXLTD_run_1787139278,run_1787139278,PHOENIXLTD,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017228_SGFIN_run_1787139278,run_1787139278,SGFIN,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017229_JSL_run_1787139278,run_1787139278,JSL,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Non-Energy Minerals,Metal,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017230_KPITTECH_run_1787139278,run_1787139278,KPITTECH,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017231_GABRIEL_run_1787139278,run_1787139278,GABRIEL,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017232_KPRMILL_run_1787139278,run_1787139278,KPRMILL,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017233_MIDHANI_run_1787139278,run_1787139278,MIDHANI,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017234_BPCL_run_1787139278,run_1787139278,BPCL,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Energy Minerals,Energy,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017235_MAPMYINDIA_run_1787139278,run_1787139278,MAPMYINDIA,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017236_SUPREMEIND_run_1787139278,run_1787139278,SUPREMEIND,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017237_LATENTVIEW_run_1787139278,run_1787139278,LATENTVIEW,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017238_SONACOMS_run_1787139278,run_1787139278,SONACOMS,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017239_INTELLECT_run_1787139278,run_1787139278,INTELLECT,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017240_RATEGAIN_run_1787139278,run_1787139278,RATEGAIN,PULLBACK,2026-08-19 17:05:14 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017241_JSWINFRA_run_1787139278,run_1787139278,JSWINFRA,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017242_CAMS_run_1787139278,run_1787139278,CAMS,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017243_BERGEPAINT_run_1787139278,run_1787139278,BERGEPAINT,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017244_J&KBANK_run_1787139278,run_1787139278,J&KBANK,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017245_ALKEM_run_1787139278,run_1787139278,ALKEM,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Health Technology,Pharma,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017246_FDC_run_1787139278,run_1787139278,FDC,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017247_MRF_run_1787139278,run_1787139278,MRF,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017248_TRENT_run_1787139278,run_1787139278,TRENT,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Retail Trade,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017249_RISHABH_run_1787139278,run_1787139278,RISHABH,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017250_KRBL_run_1787139278,run_1787139278,KRBL,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017251_VMM_run_1787139278,run_1787139278,VMM,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Retail Trade,Consumption,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017252_JBCHEPHARM_run_1787139278,run_1787139278,JBCHEPHARM,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,STALE_DATA_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017253_PAGEIND_run_1787139278,run_1787139278,PAGEIND,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017254_HYUNDAI_run_1787139278,run_1787139278,HYUNDAI,PULLBACK,2026-08-19 17:05:15 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Durables,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017255_GARFIBRES_run_1787139278,run_1787139278,GARFIBRES,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017256_CANBK_run_1787139278,run_1787139278,CANBK,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017257_COROMANDEL_run_1787139278,run_1787139278,COROMANDEL,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Process Industries,Chemicals,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017258_MANKIND_run_1787139278,run_1787139278,MANKIND,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017259_UNIONBANK_run_1787139278,run_1787139278,UNIONBANK,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017260_SBIN_run_1787139278,run_1787139278,SBIN,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_TRIGGER_FAIL,False,PRODUCTION_SNAPSHOT,Finance,Financials,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017261_CUB_run_1787139278,run_1787139278,CUB,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017262_M&MFIN_run_1787139278,run_1787139278,M&MFIN,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017263_ELECON_run_1787139278,run_1787139278,ELECON,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017264_HAPPSTMNDS_run_1787139278,run_1787139278,HAPPSTMNDS,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017265_JMFINANCIL_run_1787139278,run_1787139278,JMFINANCIL,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017266_JKTYRE_run_1787139278,run_1787139278,JKTYRE,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017267_RECLTD_run_1787139278,run_1787139278,RECLTD,PULLBACK,2026-08-19 17:05:16 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017268_DABUR_run_1787139278,run_1787139278,DABUR,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Consumer Non-Durables,FMCG,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017269_ITDC_run_1787139278,run_1787139278,ITDC,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017270_LINDEINDIA_run_1787139278,run_1787139278,LINDEINDIA,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017271_AFFLE_run_1787139278,run_1787139278,AFFLE,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017272_ZFCVINDIA_run_1787139278,run_1787139278,ZFCVINDIA,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017273_GPIL_run_1787139278,run_1787139278,GPIL,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017274_SCHNEIDER_run_1787139278,run_1787139278,SCHNEIDER,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Producer Manufacturing,Auto,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017275_EDELWEISS_run_1787139278,run_1787139278,EDELWEISS,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017276_CASTROLIND_run_1787139278,run_1787139278,CASTROLIND,PULLBACK,2026-08-19 17:05:17 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Energy Minerals,Energy,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017277_NTPC_run_1787139278,run_1787139278,NTPC,PULLBACK,2026-08-19 17:05:18 IST,REJECTED,NO_UPTREND_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017278_TANLA_run_1787139278,run_1787139278,TANLA,PULLBACK,2026-08-19 17:05:18 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Technology Services,Technology Services,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
eval_017279_BALRAMCHIN_run_1787139278,run_1787139278,BALRAMCHIN,PULLBACK,2026-08-19 17:05:18 IST,REJECTED,PULLBACK_INVALID_FAIL,False,PRODUCTION_SNAPSHOT,Unknown,Unknown,,,NEUTRAL,1.0,False,NONE,v1.0,,,,,,,,,,NOT_ELIGIBLE,MISSING_ENTRY_OR_SL_TARGET,,,,False,False,False,False,False,,,1.0.0,902ee7d681,2026-08-30 13:37:14 IST
