symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_pattern_type,gate_clv_floor,gate_rvol_floor,gate_upper_wick,gate_risk_pct,naive_baseline_fired,data_source_flags
GENUSPOWER,2026-08-28 15:30:00 IST,BULL,2026-08-28 09:15:00 IST,349.7,328.72,381.17,391.66,402.15,412.64,2026-08-31 15:30:00 IST,328.72,STOP_LOSS,-1.0,2,93.0,BULL_FLAG,True,True,True,6.0,True,NONE
GALLANTT,2025-04-22 15:30:00 IST,SIDEWAYS,2025-04-22 09:15:00 IST,1280.76,1205.42,1393.77,1431.44,1469.11,1506.78,2025-05-20 15:30:00 IST,1302.72,TIMEOUT_20D,0.29,20,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,5.88,True,NONE
GALLANTT,2025-07-10 15:30:00 IST,BULL,2025-07-10 09:15:00 IST,1295.61,1247.43,1367.88,1391.97,1416.06,1440.15,2025-07-21 15:30:00 IST,1367.88,TARGET_1,1.5,7,90.0,BULL_FLAG,True,True,True,3.72,True,NONE
GALLANTT,2025-09-15 15:30:00 IST,BULL,2025-09-15 09:15:00 IST,1505.41,1458.36,1575.98,1599.51,1623.04,1646.56,2025-09-25 15:30:00 IST,1575.98,TARGET_1,1.5,8,97.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.13,True,NONE
GALLANTT,2025-09-24 15:30:00 IST,BULL,2025-09-24 09:15:00 IST,1570.05,1475.85,1711.35,1758.45,1805.55,1852.65,2025-10-22 15:30:00 IST,1610.7,TIMEOUT_20D,0.43,20,82.0,V_REVERSAL,True,True,True,6.0,True,NONE
GALLANTT,2026-01-09 15:30:00 IST,BULL,2026-01-09 09:15:00 IST,1847.3,1797.65,1921.77,1946.6,1971.42,1996.25,2026-02-06 15:30:00 IST,1884.38,TIMEOUT_20D,0.75,20,91.0,CUP_HANDLE,True,True,True,2.69,True,NONE
GALLANTT,2026-05-22 15:30:00 IST,BULL,2026-05-22 09:15:00 IST,2353.87,2281.01,2463.16,2499.59,2536.02,2572.45,2026-06-08 15:30:00 IST,2463.16,TARGET_1,1.5,11,93.0,HIGHER_LOW_REVERSAL,True,True,True,3.1,True,NONE
GALLANTT,2026-06-24 15:30:00 IST,BULL,2026-06-24 09:15:00 IST,2750.68,2585.64,2998.24,3080.76,3163.28,3245.8,2026-07-22 15:30:00 IST,2718.35,TIMEOUT_20D,-0.2,20,91.0,BULL_FLAG,True,True,True,6.0,True,NONE
GESHIP,2026-01-28 15:30:00 IST,BULL,2026-01-28 09:15:00 IST,1157.05,1087.63,1261.18,1295.89,1330.6,1365.31,2026-02-04 15:30:00 IST,1261.18,TARGET_1,1.5,6,88.0,V_REVERSAL,True,True,True,6.0,True,NONE
GESHIP,2026-03-12 15:30:00 IST,BULL,2026-03-12 09:15:00 IST,1476.36,1387.78,1609.24,1653.52,1697.81,1742.1,2026-03-15 15:30:00 IST,1387.78,STOP_LOSS,-1.0,2,92.0,HIGHER_LOW_REVERSAL,True,True,True,6.0,True,NONE
GESHIP,2026-04-30 15:30:00 IST,BULL,2026-04-30 09:15:00 IST,1566.05,1472.09,1706.99,1753.97,1800.95,1847.93,2026-05-13 15:30:00 IST,1472.09,STOP_LOSS,-1.0,10,86.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GESHIP,2026-05-18 15:30:00 IST,BULL,2026-05-18 09:15:00 IST,1684.93,1583.84,1836.57,1887.11,1937.66,1988.2,2026-05-26 15:30:00 IST,1583.84,STOP_LOSS,-1.0,7,93.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,6.0,True,NONE
GESHIP,2026-06-29 15:30:00 IST,SIDEWAYS,2026-06-29 09:15:00 IST,1523.2,1431.81,1660.28,1705.98,1751.68,1797.37,2026-06-30 15:30:00 IST,1431.81,STOP_LOSS,-1.0,2,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GESHIP,2026-08-03 15:30:00 IST,BEAR,2026-08-03 09:15:00 IST,1383.52,1324.92,1471.41,1500.72,1530.02,1559.32,2026-08-03 15:30:00 IST,1471.41,TARGET_1,1.5,1,81.0,SHAKEOUT_RECLAIM,True,True,True,4.24,True,NONE
GESHIP,2026-09-03 15:30:00 IST,SIDEWAYS,2026-09-03 09:15:00 IST,1353.6,1272.38,1475.43,1516.04,1556.65,1597.26,2026-09-10 15:30:00 IST,1412.2,TIMEOUT_20D,0.72,6,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GILLETTE,2025-12-24 15:30:00 IST,SIDEWAYS,2025-12-24 09:15:00 IST,8119.93,7687.96,8767.89,8983.87,9199.86,9415.84,2026-01-08 15:30:00 IST,7687.96,STOP_LOSS,-1.0,11,89.0,V_REVERSAL,True,True,True,5.32,True,NONE
GILLETTE,2026-01-29 15:30:00 IST,SIDEWAYS,2026-01-29 09:15:00 IST,8132.18,7644.25,8864.06,9108.04,9352.01,9595.97,2026-02-10 15:30:00 IST,8864.06,TARGET_1,1.5,9,96.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GILLETTE,2026-04-23 15:30:00 IST,SIDEWAYS,2026-04-23 09:15:00 IST,8081.0,7764.98,8555.03,8713.04,8871.05,9029.06,2026-05-17 15:30:00 IST,7764.98,STOP_LOSS,-1.0,17,86.0,BULL_FLAG,True,True,True,3.91,True,NONE
GILLETTE,2026-05-08 15:30:00 IST,BULL,2026-05-08 09:15:00 IST,8148.0,7845.57,8601.65,8752.86,8904.08,9055.29,2026-05-12 15:30:00 IST,7845.57,STOP_LOSS,-1.0,3,90.0,CUP_HANDLE,True,True,True,3.71,True,NONE
GILLETTE,2026-05-22 15:30:00 IST,BEAR,2026-05-22 09:15:00 IST,7783.5,7563.49,8113.52,8223.52,8333.53,8443.53,2026-05-26 15:30:00 IST,8113.52,TARGET_1,1.5,3,87.0,SHAKEOUT_RECLAIM,True,True,True,2.83,True,NONE
GICRE,2026-01-27 15:30:00 IST,SIDEWAYS,2026-01-27 09:15:00 IST,373.1,357.2,396.95,404.9,412.85,420.8,2026-02-09 15:30:00 IST,396.95,TARGET_1,1.5,10,90.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.26,True,NONE
GICRE,2026-02-10 15:30:00 IST,BULL,2026-02-10 09:15:00 IST,398.35,382.18,422.61,430.69,438.78,446.86,2026-02-17 15:30:00 IST,382.18,STOP_LOSS,-1.0,6,93.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.06,True,NONE
GICRE,2026-08-18 15:30:00 IST,SIDEWAYS,2026-08-18 09:15:00 IST,359.9,345.31,381.78,389.08,396.37,403.67,2026-08-23 15:30:00 IST,345.31,STOP_LOSS,-1.0,4,86.0,V_REVERSAL,True,True,True,4.05,True,NONE
GIPCL,2026-01-02 15:30:00 IST,SIDEWAYS,2026-01-02 09:15:00 IST,162.29,152.55,176.9,181.77,186.64,191.51,2026-01-08 15:30:00 IST,152.55,STOP_LOSS,-1.0,5,87.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GIPCL,2026-02-04 15:30:00 IST,SIDEWAYS,2026-02-04 09:15:00 IST,146.91,138.1,160.13,164.53,168.94,173.34,2026-02-18 15:30:00 IST,138.1,STOP_LOSS,-1.0,11,89.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GIPCL,2026-03-12 15:30:00 IST,BEAR,2026-03-12 09:15:00 IST,136.97,128.85,149.15,153.21,157.27,161.33,2026-03-15 15:30:00 IST,128.85,STOP_LOSS,-1.0,2,93.0,SHAKEOUT_RECLAIM,True,True,True,5.93,True,NONE
GIPCL,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,173.76,163.33,189.4,194.62,199.83,205.05,2026-06-07 15:30:00 IST,163.33,STOP_LOSS,-1.0,4,91.0,V_REVERSAL,True,True,True,6.0,True,NONE
GIPCL,2026-07-09 15:30:00 IST,BULL,2026-07-09 09:15:00 IST,162.96,155.27,174.5,178.34,182.19,186.03,2026-07-23 15:30:00 IST,155.27,STOP_LOSS,-1.0,11,88.0,SHAKEOUT_RECLAIM,True,True,True,4.72,True,NONE
GIPCL,2026-08-10 15:30:00 IST,SIDEWAYS,2026-08-10 09:15:00 IST,164.73,154.85,179.55,184.49,189.43,194.37,2026-08-11 15:30:00 IST,179.55,TARGET_1,1.5,2,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GIPCL,2026-08-25 15:30:00 IST,BULL,2026-08-25 09:15:00 IST,190.72,179.28,207.88,213.6,219.32,225.04,2026-09-01 15:30:00 IST,207.88,TARGET_1,1.5,6,94.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,6.0,True,NONE
GLAND,2025-12-31 15:30:00 IST,SIDEWAYS,2025-12-31 09:15:00 IST,1722.0,1621.45,1872.82,1923.1,1973.38,2023.65,2026-01-29 15:30:00 IST,1872.82,TARGET_1,1.5,20,85.0,V_REVERSAL,True,True,True,5.84,True,NONE
GLAND,2026-01-28 15:30:00 IST,BEAR,2026-01-28 09:15:00 IST,1689.7,1641.75,1761.62,1785.6,1809.58,1833.55,2026-01-28 15:30:00 IST,1761.62,TARGET_1,1.5,1,86.0,SHAKEOUT_RECLAIM,True,True,True,2.84,True,NONE
GLAND,2026-04-07 15:30:00 IST,SIDEWAYS,2026-04-07 09:15:00 IST,1716.4,1613.42,1870.87,1922.36,1973.85,2025.34,2026-05-05 15:30:00 IST,1811.5,TIMEOUT_20D,0.92,20,89.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GLAND,2026-04-17 15:30:00 IST,SIDEWAYS,2026-04-17 09:15:00 IST,1797.4,1689.56,1959.16,2013.08,2067.0,2120.92,2026-05-14 15:30:00 IST,1868.3,TIMEOUT_20D,0.66,20,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
GLAND,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,1870.6,1758.36,2038.96,2095.08,2151.2,2207.32,2026-05-17 15:30:00 IST,2038.96,TARGET_1,1.5,7,84.0,CUP_HANDLE,True,True,True,6.0,True,NONE
GLAND,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,2495.0,2345.3,2719.55,2794.4,2869.25,2944.1,2026-07-21 15:30:00 IST,2345.3,STOP_LOSS,-1.0,16,89.0,V_REVERSAL,True,True,True,6.0,True,NONE
GLAND,2026-08-10 15:30:00 IST,BULL,2026-08-10 09:15:00 IST,2647.3,2536.11,2814.09,2869.68,2925.28,2980.87,2026-08-10 15:30:00 IST,2814.09,TARGET_1,1.5,1,91.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.2,True,NONE
GLAXO,2025-11-03 15:30:00 IST,BEAR,2025-11-03 09:15:00 IST,2616.2,2523.75,2754.88,2801.1,2847.32,2893.55,2025-11-05 15:30:00 IST,2523.75,STOP_LOSS,-1.0,2,88.0,SHAKEOUT_RECLAIM,True,True,True,3.53,True,NONE
GLAXO,2026-01-30 15:30:00 IST,SIDEWAYS,2026-01-30 09:15:00 IST,2341.98,2201.46,2552.77,2623.02,2693.28,2763.54,2026-02-09 15:30:00 IST,2552.77,TARGET_1,1.5,7,84.0,V_REVERSAL,True,True,True,6.0,True,NONE
GLAXO,2026-06-16 15:30:00 IST,SIDEWAYS,2026-06-16 09:15:00 IST,2202.8,2077.66,2390.51,2453.08,2515.65,2578.22,2026-06-22 15:30:00 IST,2390.51,TARGET_1,1.5,5,91.0,SHAKEOUT_RECLAIM,True,True,True,5.68,True,NONE
GLAXO,2026-06-30 15:30:00 IST,BULL,2026-06-30 09:15:00 IST,2450.3,2321.43,2643.61,2708.04,2772.48,2836.91,2026-07-27 15:30:00 IST,2643.61,TARGET_1,1.5,20,92.0,BULL_FLAG,True,True,True,5.26,True,NONE
GLAXO,2026-08-18 15:30:00 IST,BULL,2026-08-18 09:15:00 IST,2877.4,2704.76,3136.36,3222.68,3309.0,3395.32,2026-09-10 15:30:00 IST,,TIMEOUT_20D,,17,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
GHCL,2025-05-01 15:30:00 IST,BULL,2025-05-01 09:15:00 IST,822.76,791.31,869.94,885.66,901.39,917.11,2025-05-29 15:30:00 IST,862.27,TIMEOUT_20D,1.26,20,88.0,CUP_HANDLE,True,True,True,3.82,True,NONE
GHCL,2025-07-10 15:30:00 IST,SIDEWAYS,2025-07-10 09:15:00 IST,827.67,794.3,877.74,894.41,911.1,927.78,2025-07-29 15:30:00 IST,794.3,STOP_LOSS,-1.0,13,91.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.03,True,NONE
GHCL,2025-09-04 15:30:00 IST,SIDEWAYS,2025-09-04 09:15:00 IST,791.67,769.7,824.62,835.61,846.59,857.58,2025-09-08 15:30:00 IST,769.7,STOP_LOSS,-1.0,2,85.0,V_REVERSAL,True,True,True,2.78,True,NONE
GHCL,2025-09-24 15:30:00 IST,SIDEWAYS,2025-09-24 09:15:00 IST,792.69,773.08,822.11,831.91,841.72,851.52,2025-10-08 15:30:00 IST,773.08,STOP_LOSS,-1.0,10,84.0,CUP_HANDLE,True,True,True,2.47,True,NONE
GHCL,2025-12-25 15:30:00 IST,SIDEWAYS,2025-12-25 09:15:00 IST,791.62,775.38,815.99,824.1,832.22,840.34,2025-12-30 15:30:00 IST,775.38,STOP_LOSS,-1.0,3,90.0,WYCKOFF_SPRING_TYPE_2,True,True,True,2.05,True,NONE
GHCL,2026-06-02 15:30:00 IST,BULL,2026-06-02 09:15:00 IST,829.52,812.4,855.19,863.76,872.32,880.88,2026-06-09 15:30:00 IST,812.4,STOP_LOSS,-1.0,5,82.0,CUP_HANDLE,True,True,True,2.06,True,NONE
GHCL,2026-08-06 15:30:00 IST,BULL,2026-08-06 09:15:00 IST,964.68,906.8,1051.51,1080.44,1109.38,1138.32,2026-08-18 15:30:00 IST,906.8,STOP_LOSS,-1.0,9,79.0,V_REVERSAL,True,True,True,6.0,True,NONE
GLENMARK,2025-10-29 15:30:00 IST,BEAR,2025-10-29 09:15:00 IST,1843.3,1783.64,1932.79,1962.62,1992.45,2022.28,2025-11-26 15:30:00 IST,1932.79,TARGET_1,1.5,20,91.0,SHAKEOUT_RECLAIM,True,True,True,3.24,True,NONE
GLENMARK,2025-11-12 15:30:00 IST,BEAR,2025-11-12 09:15:00 IST,1847.8,1783.64,1944.04,1976.12,2008.2,2040.28,2025-11-26 15:30:00 IST,1944.04,TARGET_1,1.5,11,92.0,SHAKEOUT_RECLAIM,True,True,True,3.47,True,NONE
GLENMARK,2026-04-23 15:30:00 IST,BULL,2026-04-23 09:15:00 IST,2335.0,2194.9,2545.15,2615.2,2685.25,2755.3,2026-05-20 15:30:00 IST,2393.0,TIMEOUT_20D,0.41,20,90.0,BULL_FLAG,True,True,True,6.0,True,NONE
GLENMARK,2026-08-28 15:30:00 IST,BULL,2026-08-28 09:15:00 IST,2512.5,2407.08,2670.63,2723.34,2776.05,2828.76,2026-09-08 15:30:00 IST,2407.08,STOP_LOSS,-1.0,8,89.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,4.2,True,NONE
GMDCLTD,2026-02-04 15:30:00 IST,BULL,2026-02-04 09:15:00 IST,614.55,577.68,669.85,688.29,706.72,725.16,2026-02-12 15:30:00 IST,577.68,STOP_LOSS,-1.0,7,82.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GMDCLTD,2026-04-16 15:30:00 IST,BULL,2026-04-16 09:15:00 IST,746.75,701.94,813.96,836.37,858.77,881.18,2026-04-19 15:30:00 IST,701.94,STOP_LOSS,-1.0,2,93.0,BULL_FLAG,True,True,True,6.0,True,NONE
GMDCLTD,2026-05-26 15:30:00 IST,BULL,2026-05-26 09:15:00 IST,693.15,651.56,755.54,776.33,797.12,817.92,2026-06-07 15:30:00 IST,651.56,STOP_LOSS,-1.0,9,95.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GMDCLTD,2026-07-01 15:30:00 IST,BEAR,2026-07-01 09:15:00 IST,610.65,574.01,665.61,683.93,702.25,720.57,2026-07-19 15:30:00 IST,574.01,STOP_LOSS,-1.0,13,92.0,V_REVERSAL,True,True,True,6.0,True,NONE
GMDCLTD,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,579.9,545.36,631.71,648.98,666.25,683.52,2026-09-01 15:30:00 IST,557.65,TIMEOUT_20D,-0.64,20,97.0,SHAKEOUT_RECLAIM,True,True,True,5.96,True,NONE
GMRP&UI,2026-01-12 15:30:00 IST,BEAR,2026-01-12 09:15:00 IST,110.02,103.42,119.92,123.22,126.52,129.82,2026-01-18 15:30:00 IST,103.42,STOP_LOSS,-1.0,5,95.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GMRP&UI,2026-02-06 15:30:00 IST,SIDEWAYS,2026-02-06 09:15:00 IST,109.58,103.01,119.44,122.72,126.0,129.29,2026-02-12 15:30:00 IST,103.01,STOP_LOSS,-1.0,5,86.0,V_REVERSAL,True,True,True,6.0,True,NONE
GMRP&UI,2026-02-18 15:30:00 IST,SIDEWAYS,2026-02-18 09:15:00 IST,109.69,103.11,119.56,122.85,126.14,129.43,2026-02-24 15:30:00 IST,119.56,TARGET_1,1.5,5,91.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
GMRP&UI,2026-02-25 15:30:00 IST,BULL,2026-02-25 09:15:00 IST,121.97,115.53,131.63,134.85,138.07,141.29,2026-03-01 15:30:00 IST,115.53,STOP_LOSS,-1.0,3,91.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,5.28,True,NONE
GMRP&UI,2026-07-22 15:30:00 IST,SIDEWAYS,2026-07-22 09:15:00 IST,100.94,94.88,110.03,113.06,116.09,119.12,2026-08-18 15:30:00 IST,98.67,TIMEOUT_20D,-0.37,20,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GMRP&UI,2026-08-13 15:30:00 IST,SIDEWAYS,2026-08-13 09:15:00 IST,99.43,94.53,106.78,109.23,111.68,114.13,2026-08-26 15:30:00 IST,94.53,STOP_LOSS,-1.0,10,87.0,V_REVERSAL,True,True,True,4.93,True,NONE
GMRP&UI,2026-08-19 15:30:00 IST,SIDEWAYS,2026-08-19 09:15:00 IST,98.67,94.53,104.88,106.95,109.02,111.09,2026-08-26 15:30:00 IST,94.53,STOP_LOSS,-1.0,6,94.0,SHAKEOUT_RECLAIM,True,True,True,4.2,True,NONE
GNA,2026-01-05 15:30:00 IST,SIDEWAYS,2026-01-05 09:15:00 IST,342.35,321.81,373.15,383.43,393.7,403.97,2026-01-05 15:30:00 IST,373.15,TARGET_1,1.5,1,91.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
GNA,2026-04-08 15:30:00 IST,SIDEWAYS,2026-04-08 09:15:00 IST,406.83,382.42,443.45,455.65,467.85,480.06,2026-04-09 15:30:00 IST,443.45,TARGET_1,1.5,2,93.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GNA,2026-05-07 15:30:00 IST,BULL,2026-05-07 09:15:00 IST,437.81,411.54,477.22,490.35,503.48,516.62,2026-05-07 15:30:00 IST,411.54,STOP_LOSS,-1.0,1,85.0,CUP_HANDLE,True,True,True,6.0,True,NONE
GNA,2026-07-13 15:30:00 IST,BULL,2026-07-13 09:15:00 IST,529.25,497.49,576.89,592.77,608.65,624.53,2026-07-14 15:30:00 IST,576.89,TARGET_1,1.5,2,94.0,BULL_FLAG,True,True,True,6.0,True,NONE
GNFC,2026-01-23 15:30:00 IST,BEAR,2026-01-23 09:15:00 IST,464.2,440.24,500.14,512.12,524.1,536.08,2026-02-22 15:30:00 IST,462.55,TIMEOUT_20D,-0.07,20,83.0,SHAKEOUT_RECLAIM,True,True,True,5.16,True,NONE
GNFC,2026-03-10 15:30:00 IST,BEAR,2026-03-10 09:15:00 IST,433.85,407.82,472.9,485.91,498.93,511.94,2026-03-19 15:30:00 IST,407.82,STOP_LOSS,-1.0,8,93.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GNFC,2026-04-17 15:30:00 IST,SIDEWAYS,2026-04-17 09:15:00 IST,489.7,460.32,533.77,548.46,563.15,577.84,2026-05-14 15:30:00 IST,514.35,TIMEOUT_20D,0.84,20,85.0,V_REVERSAL,True,True,True,6.0,True,NONE
GNFC,2026-05-19 15:30:00 IST,BULL,2026-05-19 09:15:00 IST,545.95,513.19,595.09,611.47,627.85,644.23,2026-05-20 15:30:00 IST,513.19,STOP_LOSS,-1.0,2,85.0,V_REVERSAL,True,True,True,6.0,True,NONE
GNFC,2026-07-29 15:30:00 IST,SIDEWAYS,2026-07-29 09:15:00 IST,525.1,493.59,572.36,588.12,603.88,619.63,2026-08-16 15:30:00 IST,572.36,TARGET_1,1.5,13,89.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GNFC,2026-08-05 15:30:00 IST,SIDEWAYS,2026-08-05 09:15:00 IST,538.3,506.0,586.75,602.9,619.05,635.2,2026-08-16 15:30:00 IST,586.75,TARGET_1,1.5,8,96.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GNFC,2026-08-14 15:30:00 IST,BULL,2026-08-14 09:15:00 IST,568.95,538.05,615.3,630.75,646.2,661.65,2026-08-17 15:30:00 IST,615.3,TARGET_1,1.5,2,91.0,BULL_FLAG,True,True,True,5.43,True,NONE
GMRAIRPORT,2025-11-06 15:30:00 IST,SIDEWAYS,2025-11-06 09:15:00 IST,611.9,582.52,655.97,670.66,685.35,700.04,2025-11-24 15:30:00 IST,655.97,TARGET_1,1.5,12,86.0,V_REVERSAL,True,True,True,4.8,True,NONE
GMRAIRPORT,2026-01-13 15:30:00 IST,BULL,2026-01-13 09:15:00 IST,680.35,665.55,702.55,709.95,717.35,724.75,2026-01-21 15:30:00 IST,702.55,TARGET_1,1.5,6,86.0,CUP_HANDLE,True,True,True,2.18,True,NONE
GODFRYPHLP,2025-12-09 15:30:00 IST,BEAR,2025-12-09 09:15:00 IST,2772.1,2605.77,3021.6,3104.76,3187.92,3271.09,2025-12-31 15:30:00 IST,2605.77,STOP_LOSS,-1.0,16,95.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GODFRYPHLP,2026-02-06 15:30:00 IST,SIDEWAYS,2026-02-06 09:15:00 IST,2188.3,2057.0,2385.25,2450.9,2516.55,2582.2,2026-02-15 15:30:00 IST,2057.0,STOP_LOSS,-1.0,6,94.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GODFRYPHLP,2026-02-18 15:30:00 IST,SIDEWAYS,2026-02-18 09:15:00 IST,2477.7,2329.04,2700.69,2775.02,2849.35,2923.68,2026-02-22 15:30:00 IST,2329.04,STOP_LOSS,-1.0,3,94.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GODFRYPHLP,2026-04-29 15:30:00 IST,BULL,2026-04-29 09:15:00 IST,2275.3,2138.78,2480.08,2548.34,2616.6,2684.86,2026-05-07 15:30:00 IST,2480.08,TARGET_1,1.5,7,93.0,DOUBLE_BOTTOM,True,True,True,6.0,True,NONE
GODFRYPHLP,2026-07-24 15:30:00 IST,BEAR,2026-07-24 09:15:00 IST,2098.9,1988.18,2264.98,2320.34,2375.7,2431.06,2026-07-28 15:30:00 IST,1988.18,STOP_LOSS,-1.0,3,90.0,SHAKEOUT_RECLAIM,True,True,True,5.28,True,NONE
GMMPFAUDLR,2025-04-17 15:30:00 IST,BULL,2025-04-17 09:15:00 IST,1548.03,1496.06,1625.98,1651.97,1677.95,1703.94,2025-05-06 15:30:00 IST,1496.06,STOP_LOSS,-1.0,13,86.0,CUP_HANDLE,True,True,True,3.36,True,NONE
GMMPFAUDLR,2025-08-28 15:30:00 IST,SIDEWAYS,2025-08-28 09:15:00 IST,1383.29,1310.67,1492.23,1528.53,1564.84,1601.15,2025-09-25 15:30:00 IST,1359.79,TIMEOUT_20D,-0.32,20,88.0,V_REVERSAL,True,True,True,5.25,True,NONE
GMMPFAUDLR,2025-09-04 15:30:00 IST,SIDEWAYS,2025-09-04 09:15:00 IST,1427.88,1342.21,1556.39,1599.22,1642.06,1684.89,2025-10-02 15:30:00 IST,1416.15,TIMEOUT_20D,-0.14,20,88.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GMMPFAUDLR,2025-10-20 15:30:00 IST,BULL,2025-10-20 09:15:00 IST,1434.96,1397.3,1491.44,1510.28,1529.11,1547.94,2025-10-24 15:30:00 IST,1491.44,TARGET_1,1.5,4,89.0,CUP_HANDLE,True,True,True,2.62,True,NONE
GMMPFAUDLR,2025-10-31 15:30:00 IST,BULL,2025-10-31 09:15:00 IST,1521.23,1461.46,1610.88,1640.77,1670.65,1700.54,2025-11-28 15:30:00 IST,1461.46,STOP_LOSS,-1.0,20,91.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.93,True,NONE
GMMPFAUDLR,2026-03-05 15:30:00 IST,BULL,2026-03-05 09:15:00 IST,1625.61,1544.23,1747.69,1788.37,1829.06,1869.75,2026-03-24 15:30:00 IST,1747.69,TARGET_1,1.5,13,88.0,DOUBLE_BOTTOM,True,True,True,5.01,True,NONE
GMMPFAUDLR,2026-04-06 15:30:00 IST,BULL,2026-04-06 09:15:00 IST,1777.16,1735.29,1839.97,1860.9,1881.84,1902.77,2026-04-15 15:30:00 IST,1839.97,TARGET_1,1.5,7,89.0,BULL_FLAG,True,True,True,2.36,True,NONE
GMMPFAUDLR,2026-06-09 15:30:00 IST,BULL,2026-06-09 09:15:00 IST,1951.48,1885.08,2051.08,2084.28,2117.48,2150.68,2026-06-22 15:30:00 IST,1885.08,STOP_LOSS,-1.0,9,96.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.4,True,NONE
GMMPFAUDLR,2026-08-13 15:30:00 IST,BULL,2026-08-13 09:15:00 IST,1997.0,1918.78,2114.34,2153.44,2192.55,2231.66,2026-08-18 15:30:00 IST,1918.78,STOP_LOSS,-1.0,4,98.0,MULTI_MONTH_BASE_BREAKOUT,True,True,True,3.92,True,NONE
GMMPFAUDLR,2026-08-20 15:30:00 IST,SIDEWAYS,2026-08-20 09:15:00 IST,2021.98,1900.67,2203.96,2264.6,2325.26,2385.91,2026-08-20 15:30:00 IST,1900.67,STOP_LOSS,-1.0,1,97.0,SHAKEOUT_RECLAIM,True,True,True,6.0,True,NONE
GODIGIT,2026-02-13 15:30:00 IST,BEAR,2026-02-13 09:15:00 IST,322.6,308.55,343.68,350.7,357.73,364.75,2026-02-16 15:30:00 IST,343.68,TARGET_1,1.5,2,87.0,WYCKOFF_SPRING_TYPE_2,True,True,True,4.36,True,NONE
GODIGIT,2026-05-07 15:30:00 IST,SIDEWAYS,2026-05-07 09:15:00 IST,315.4,298.85,340.22,348.5,356.77,365.05,2026-06-01 15:30:00 IST,298.85,STOP_LOSS,-1.0,18,84.0,SHAKEOUT_RECLAIM,True,True,True,5.25,True,NONE
GODREJCP,2025-11-03 15:30:00 IST,SIDEWAYS,2025-11-03 09:15:00 IST,1162.6,1092.84,1267.24,1302.12,1337.0,1371.88,2025-12-01 15:30:00 IST,1121.63,TIMEOUT_20D,-0.59,20,92.0,WYCKOFF_SPRING_TYPE_2,True,True,True,6.0,True,NONE
GODREJCP,2025-11-25 15:30:00 IST,SIDEWAYS,2025-11-25 09:15:00 IST,1133.91,1087.89,1202.94,1225.95,1248.96,1271.97,2025-12-22 15:30:00 IST,1185.43,TIMEOUT_20D,1.12,20,93.0,SHAKEOUT_RECLAIM,True,True,True,4.06,True,NONE
