scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_uptrend,gate_pullback_zone,gate_vol_dryup
PULLBACK,3MINDIA,2026-01-14,BULL,35435.0,33940.62,38423.75,33940.62,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,3MINDIA,2026-02-17,BULL,36030.0,34047.38,39995.25,34280.0,TIME_EXPIRY,-0.8827,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,3MINDIA,2026-02-25,BULL,36440.0,34511.0,40298.0,34511.0,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,3MINDIA,2026-04-27,BULL,33630.0,32083.12,36723.75,32083.12,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,3MINDIA,2026-04-30,BULL,33300.0,31752.75,36394.5,31752.75,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-08-07,BULL,412.7,377.17,483.76,407.45,TIME_EXPIRY,-0.1478,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-08-08,BULL,418.45,382.66,490.04,382.66,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-09-10,BULL,437.2,413.27,485.06,485.06,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-09-11,BULL,436.7,413.98,482.14,482.14,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-10-11,BULL,440.9,407.82,507.06,419.6,TIME_EXPIRY,-0.6438,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-10-18,BULL,439.05,405.53,506.08,444.65,TIME_EXPIRY,0.1671,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-10-29,BULL,450.4,418.24,514.71,428.95,TIME_EXPIRY,-0.6671,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-10-30,BULL,452.6,421.07,515.66,421.07,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-11-04,BULL,451.4,422.03,510.15,422.03,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-12-13,BULL,438.75,415.77,484.72,434.25,TIME_EXPIRY,-0.1958,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2024-12-30,BULL,434.25,416.92,468.91,416.92,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-05-07,BULL,454.55,426.04,511.58,440.75,TIME_EXPIRY,-0.484,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-05-09,BULL,440.95,415.76,491.34,444.85,TIME_EXPIRY,0.1548,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-05-26,BULL,449.25,426.26,495.22,452.95,TIME_EXPIRY,0.161,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-09-05,BULL,513.55,494.85,550.95,539.15,TIME_EXPIRY,1.3689,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-09-23,BULL,535.35,514.7,576.66,514.7,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-10-08,BULL,513.25,492.19,555.37,508.45,TIME_EXPIRY,-0.2279,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-10-10,BULL,515.5,494.89,556.71,511.2,TIME_EXPIRY,-0.2087,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2025-10-14,BULL,516.25,496.12,556.51,514.8,TIME_EXPIRY,-0.072,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2026-07-17,BULL,517.25,488.92,573.9,488.92,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2026-07-21,BULL,513.5,488.2,564.1,488.2,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2026-07-27,BULL,502.0,479.0,548.0,501.65,TIME_EXPIRY,-0.0152,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AADHARHFC,2026-08-05,BULL,505.2,484.68,546.23,484.68,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2016-12-12,BULL,163.85,156.48,178.58,156.48,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2016-12-13,BULL,164.0,156.65,178.71,156.65,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2016-12-14,BULL,163.85,157.02,177.5,157.02,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2016-12-15,BULL,164.0,157.25,177.51,157.25,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2016-12-21,BULL,162.85,156.85,174.85,156.85,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-04-09,BULL,149.1,140.42,166.47,140.42,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-10-31,BULL,147.85,139.47,164.6,139.47,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-11-01,BULL,151.3,142.98,167.94,142.98,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-12-26,BULL,143.6,139.43,151.94,146.3,TIME_EXPIRY,0.6475,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-12-28,BULL,143.55,139.41,151.83,151.83,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2018-12-31,BULL,144.15,139.94,152.56,152.56,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-01-03,BULL,143.8,139.83,151.74,151.74,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-01-07,BULL,145.0,140.93,153.14,153.14,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-01-10,BULL,147.7,143.8,155.5,155.5,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-01,BULL,148.6,142.06,161.69,142.06,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-15,BULL,146.2,139.99,158.61,148.45,TIME_EXPIRY,0.3625,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-18,BULL,146.65,140.3,159.35,148.0,TIME_EXPIRY,0.2125,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-19,BULL,146.2,139.9,158.81,157.2,TIME_EXPIRY,1.745,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-20,BULL,146.4,140.17,158.86,158.86,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-21,BULL,147.95,141.31,161.22,161.22,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-02-25,BULL,148.55,142.1,161.44,161.44,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-03,BULL,155.35,146.71,172.64,156.1,TIME_EXPIRY,0.0868,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-05,BULL,158.75,150.43,175.39,156.15,TIME_EXPIRY,-0.3125,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-09,BULL,158.65,151.83,172.29,156.0,TIME_EXPIRY,-0.3885,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-10,BULL,158.75,152.26,171.72,156.3,TIME_EXPIRY,-0.3776,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-12,BULL,156.95,150.64,169.56,153.75,TIME_EXPIRY,-0.5073,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-23,BULL,156.15,151.18,166.1,154.1,TIME_EXPIRY,-0.4123,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2019-04-26,BULL,156.3,151.64,165.63,151.64,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2020-03-06,BULL,167.25,151.8,198.15,151.8,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-01-07,BULL,727.75,685.6,812.05,693.65,TIME_EXPIRY,-0.809,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-01-14,BULL,716.75,673.65,802.95,673.65,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-03-18,BULL,683.3,645.86,758.17,758.17,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-04-01,BULL,718.65,665.08,825.8,715.15,TIME_EXPIRY,-0.0653,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-04-07,BULL,700.3,650.29,800.31,715.0,TIME_EXPIRY,0.294,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-04-13,BULL,715.55,666.95,812.74,718.75,TIME_EXPIRY,0.0658,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-05-03,BULL,719.35,682.67,792.71,792.71,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-05-26,BULL,727.95,680.63,822.58,736.3,TIME_EXPIRY,0.1765,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-06-01,BULL,736.6,688.38,833.04,731.25,TIME_EXPIRY,-0.1109,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2021-06-04,BULL,759.7,717.85,843.4,717.85,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-10-25,BULL,460.05,436.18,507.79,464.65,TIME_EXPIRY,0.1927,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-10-27,BULL,466.5,442.73,514.04,465.05,TIME_EXPIRY,-0.061,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-11-03,BULL,464.35,442.84,507.36,463.85,TIME_EXPIRY,-0.0232,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-11-07,BULL,466.25,448.43,501.9,461.0,TIME_EXPIRY,-0.2946,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-11-10,BULL,464.65,448.09,497.78,448.09,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2022-12-20,BULL,462.1,447.73,490.84,447.73,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2023-06-26,BULL,449.9,428.06,493.59,467.75,TIME_EXPIRY,0.8172,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2023-06-30,BULL,465.1,443.65,508.0,508.0,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2023-07-05,BULL,467.25,446.74,508.26,508.26,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2023-07-06,BULL,470.6,450.65,510.5,510.5,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2024-02-13,BULL,528.25,504.16,576.42,516.1,TIME_EXPIRY,-0.5044,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2024-02-14,BULL,534.9,509.83,585.04,509.83,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2024-07-22,BULL,521.6,497.19,570.42,497.19,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2024-07-23,BULL,527.6,502.21,578.38,502.21,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2024-07-24,BULL,530.35,504.75,581.55,504.75,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-07-14,BULL,480.75,457.56,527.12,527.12,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-08-04,BULL,493.1,460.13,559.03,490.75,TIME_EXPIRY,-0.0713,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-08-06,BULL,491.15,457.76,557.92,471.0,TIME_EXPIRY,-0.6035,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-08-07,BULL,506.2,471.6,575.4,471.6,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-08-11,BULL,489.4,454.53,559.14,470.05,TIME_EXPIRY,-0.5549,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-08-18,BULL,503.85,474.12,563.32,474.12,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-09-16,BULL,510.65,485.35,561.25,485.35,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-09-24,BULL,517.2,492.59,566.42,492.59,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-10-06,BULL,499.3,473.99,549.93,515.05,TIME_EXPIRY,0.6222,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-10-07,BULL,506.4,481.25,556.7,515.9,TIME_EXPIRY,0.3778,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-10-10,BULL,515.2,492.82,559.95,492.82,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-10-15,BULL,508.95,486.22,554.42,486.22,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-11-03,BULL,503.45,481.53,547.29,481.53,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2025-11-04,BULL,503.6,482.4,546.0,482.4,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2026-08-18,BULL,412.8,392.07,454.25,427.1,TIME_EXPIRY,0.6899,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2026-08-20,BULL,414.75,395.42,453.42,425.85,TIME_EXPIRY,0.5741,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2026-08-21,BULL,417.4,398.0,456.2,431.65,TIME_EXPIRY,0.7344,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AARTIDRUGS,2026-08-28,BULL,418.55,399.58,456.48,428.5,TIME_EXPIRY,0.5246,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-01-29,BULL,828.65,801.87,882.21,882.21,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-02-11,BULL,867.4,836.04,930.13,930.13,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-04-25,BULL,1169.3,1103.03,1301.85,1301.85,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-07-12,BULL,1511.5,1427.59,1679.32,1427.59,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-07-23,BULL,1497.85,1431.37,1630.82,1431.37,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-07-31,BULL,1491.2,1421.96,1629.69,1421.96,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-02,BULL,1467.85,1398.89,1605.78,1605.78,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-06,BULL,1484.65,1415.54,1622.86,1622.86,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-07,BULL,1502.55,1432.05,1643.56,1432.05,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-08,BULL,1520.35,1447.5,1666.05,1447.5,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-27,BULL,1543.5,1451.55,1727.4,1451.55,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-08-28,BULL,1557.85,1464.88,1743.8,1464.88,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-09-04,BULL,1509.7,1415.79,1697.52,1465.1,TIME_EXPIRY,-0.4749,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-09-30,BULL,1596.1,1497.6,1793.11,1677.5,TIME_EXPIRY,0.8264,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2019-10-27,BULL,1650.05,1570.83,1808.49,1570.83,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-01-28,BULL,1944.6,1845.49,2142.82,1845.49,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-02-03,BULL,1988.8,1895.46,2175.48,1895.46,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-02-06,BULL,1954.15,1871.2,2120.04,1871.2,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-02-19,BULL,1961.2,1859.13,2165.34,1859.13,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-11-10,BULL,1526.15,1442.21,1694.02,1567.85,TIME_EXPIRY,0.4968,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2020-11-13,BULL,1470.1,1387.25,1635.8,1635.8,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-01-28,BULL,1823.65,1676.61,2117.72,2117.72,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-02-01,BULL,1901.9,1744.01,2217.69,2217.69,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-04-13,BULL,2295.4,2111.34,2663.52,2292.55,TIME_EXPIRY,-0.0155,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-05-03,BULL,2284.45,2132.21,2588.93,2298.9,TIME_EXPIRY,0.0949,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-05-17,BULL,2299.15,2185.66,2526.12,2302.7,TIME_EXPIRY,0.0313,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-05-19,BULL,2290.3,2179.36,2512.19,2297.6,TIME_EXPIRY,0.0658,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-05-26,BULL,2319.2,2227.32,2502.96,2502.96,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-06-10,BULL,2478.25,2362.06,2710.64,2523.85,TIME_EXPIRY,0.3924,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-08-17,BULL,2656.4,2489.41,2990.38,2489.41,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-09-29,BULL,2612.45,2481.73,2873.88,2873.88,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-10-01,BULL,2557.25,2421.91,2827.93,2827.93,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-10-04,BULL,2606.35,2470.73,2877.59,2877.59,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-10-05,BULL,2598.7,2462.63,2870.84,2870.84,TARGET,2.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-10-25,BULL,2791.9,2617.53,3140.64,2782.1,TIME_EXPIRY,-0.0562,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-11-23,BULL,2778.7,2647.18,3041.74,2647.18,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2021-11-25,BULL,2798.1,2675.09,3044.12,2675.09,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2022-01-17,BULL,2845.25,2660.88,3213.98,2660.88,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2022-01-21,BULL,2824.75,2641.56,3191.13,2641.56,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-06-05,BULL,1550.35,1463.97,1723.11,1723.11,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-07-16,BULL,1788.3,1710.46,1943.98,1710.46,STOP_LOSS,-1.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-07-22,BULL,1791.0,1716.33,1940.35,1716.33,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-07-25,BULL,1778.2,1698.17,1938.26,1698.17,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-09-12,BULL,1799.0,1723.29,1950.42,1885.05,TIME_EXPIRY,1.1365,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-09-17,BULL,1827.85,1745.14,1993.27,1850.6,TIME_EXPIRY,0.2751,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-10-04,BULL,1776.9,1683.49,1963.72,1731.15,TIME_EXPIRY,-0.4898,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2024-10-15,BULL,1776.35,1688.62,1951.8,1688.62,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2025-04-07,BULL,1978.95,1841.4,2254.06,2096.2,TIME_EXPIRY,0.8524,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2025-07-17,BULL,1927.8,1810.04,2163.33,1810.04,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2025-07-21,BULL,1928.2,1810.05,2164.5,1810.05,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,AAVAS,2026-08-13,BULL,1431.8,1361.18,1573.04,1361.18,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ABB,2017-06-08,BULL,1156.25,1098.11,1272.52,1165.05,TIME_EXPIRY,0.1514,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ABB,2017-09-25,BULL,1121.55,1072.68,1219.3,1072.68,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ABB,2017-09-27,BULL,1126.0,1074.76,1228.48,1074.76,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,ABB,2017-11-23,BULL,1102.3,1061.95,1182.99,1061.95,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True
