scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,HINDPETRO,2023-11-08 15:30:00 IST,BULL,2023-11-08 09:15:00 IST,189.7,181.31,202.28,206.48,210.67,214.87,2023-11-16 15:30:00 IST,206.48,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDPETRO,2024-09-04 15:30:00 IST,BULL,2024-09-04 09:15:00 IST,445.1,424.98,475.28,485.34,495.4,505.46,2024-09-09 15:30:00 IST,424.98,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDUNILVR,2017-04-05 15:30:00 IST,BULL,2017-04-05 09:15:00 IST,935.35,912.39,969.79,981.27,992.75,1004.23,2017-04-14 15:30:00 IST,912.39,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDUNILVR,2019-09-20 15:30:00 IST,BULL,2019-09-20 09:15:00 IST,1969.75,1904.8,2067.17,2099.65,2132.12,2164.6,2019-09-23 15:30:00 IST,2099.65,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDUNILVR,2022-11-29 15:30:00 IST,BULL,2022-11-29 09:15:00 IST,2634.2,2568.37,2732.94,2765.85,2798.77,2831.68,2022-12-15 15:30:00 IST,2663.25,TIME_EXPIRY,0.4413,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDUNILVR,2022-12-07 15:30:00 IST,BULL,2022-12-07 09:15:00 IST,2707.35,2635.56,2815.04,2850.93,2886.82,2922.72,2022-12-23 15:30:00 IST,2635.56,STOP_LOSS,-1.0,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDUNILVR,2024-09-20 15:30:00 IST,BULL,2024-09-20 09:15:00 IST,2977.6,2891.1,3107.35,3150.6,3193.84,3237.09,2024-10-02 15:30:00 IST,2891.1,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDZINC,2017-03-24 15:30:00 IST,BULL,2017-03-24 09:15:00 IST,323.25,308.34,345.61,353.06,360.51,367.97,2017-03-29 15:30:00 IST,308.34,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDZINC,2025-10-09 15:30:00 IST,BULL,2025-10-09 09:15:00 IST,512.25,491.94,542.72,552.88,563.03,573.19,2025-10-10 15:30:00 IST,491.94,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDZINC,2025-12-10 15:30:00 IST,BULL,2025-12-10 09:15:00 IST,512.65,493.47,541.42,551.0,560.59,570.18,2025-12-12 15:30:00 IST,551.0,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HINDZINC,2025-12-18 15:30:00 IST,BULL,2025-12-18 09:15:00 IST,592.15,568.39,627.79,639.67,651.55,663.43,2025-12-25 15:30:00 IST,639.67,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HIRECT,2017-09-19 15:30:00 IST,BULL,2017-09-19 09:15:00 IST,62.0,57.7,68.45,70.6,72.74,74.89,2017-09-20 15:30:00 IST,70.6,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HIRECT,2017-12-26 15:30:00 IST,BULL,2017-12-26 09:15:00 IST,70.0,65.97,76.04,78.06,80.07,82.08,2017-12-27 15:30:00 IST,65.97,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HIRECT,2021-12-10 15:30:00 IST,BULL,2021-12-10 09:15:00 IST,100.4,92.42,112.37,116.36,120.35,124.34,2021-12-20 15:30:00 IST,92.42,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HIRECT,2024-10-17 15:30:00 IST,BULL,2024-10-17 09:15:00 IST,534.0,497.54,588.7,606.93,625.16,643.4,2024-10-24 15:30:00 IST,497.54,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HLEGLAS,2021-05-10 15:30:00 IST,BULL,2021-05-10 09:15:00 IST,596.15,553.38,660.31,681.7,703.08,724.47,2021-05-12 15:30:00 IST,553.38,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HLEGLAS,2021-05-19 15:30:00 IST,BULL,2021-05-19 09:15:00 IST,626.9,581.1,695.6,718.5,741.41,764.31,2021-06-04 15:30:00 IST,676.2,TIME_EXPIRY,1.0764,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HLEGLAS,2021-08-31 15:30:00 IST,BULL,2021-08-31 09:15:00 IST,887.0,832.4,968.89,996.19,1023.49,1050.79,2021-09-03 15:30:00 IST,996.19,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HNDFDS,2020-12-29 15:30:00 IST,BULL,2020-12-29 09:15:00 IST,339.35,312.5,379.62,393.05,406.48,419.9,2020-12-30 15:30:00 IST,312.5,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HNDFDS,2021-02-10 15:30:00 IST,BULL,2021-02-10 09:15:00 IST,341.45,322.22,370.3,379.91,389.52,399.14,2021-02-12 15:30:00 IST,379.91,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HONAUT,2018-04-12 15:30:00 IST,BULL,2018-04-12 09:15:00 IST,19084.3,18199.88,20410.92,20853.13,21295.34,21737.54,2018-04-17 15:30:00 IST,18199.88,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HONAUT,2018-11-30 15:30:00 IST,BULL,2018-11-30 09:15:00 IST,22178.35,21399.79,23346.19,23735.47,24124.75,24514.03,2018-12-18 15:30:00 IST,22857.35,TIME_EXPIRY,0.8721,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HONAUT,2019-04-10 15:30:00 IST,BULL,2019-04-10 09:15:00 IST,24119.85,23369.14,25245.92,25621.28,25996.63,26371.99,2019-04-17 15:30:00 IST,23369.14,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HONAUT,2020-08-21 15:30:00 IST,BULL,2020-08-21 09:15:00 IST,34790.95,33047.38,37406.31,38278.1,39149.88,40021.67,2020-08-31 15:30:00 IST,33047.38,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2018-01-02 15:30:00 IST,BULL,2018-01-02 09:15:00 IST,156.75,148.38,169.31,173.5,177.68,181.87,2018-01-17 15:30:00 IST,148.38,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2021-06-08 15:30:00 IST,BULL,2021-06-08 09:15:00 IST,61.2,57.22,67.17,69.17,71.16,73.15,2021-06-10 15:30:00 IST,57.22,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2022-01-04 15:30:00 IST,BULL,2022-01-04 09:15:00 IST,77.75,72.24,86.01,88.77,91.52,94.28,2022-01-07 15:30:00 IST,72.24,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2023-06-19 15:30:00 IST,BULL,2023-06-19 09:15:00 IST,122.3,115.52,132.46,135.85,139.24,142.63,2023-06-23 15:30:00 IST,135.85,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2023-09-05 15:30:00 IST,BULL,2023-09-05 09:15:00 IST,256.6,241.4,279.4,287.0,294.6,302.2,2023-09-07 15:30:00 IST,241.4,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2023-12-29 15:30:00 IST,BULL,2023-12-29 09:15:00 IST,248.95,232.27,273.96,282.3,290.64,298.98,2024-01-02 15:30:00 IST,282.3,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2024-05-03 15:30:00 IST,BULL,2024-05-03 09:15:00 IST,424.35,394.43,469.23,484.19,499.15,514.11,2024-05-06 15:30:00 IST,394.43,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HPL,2024-07-11 15:30:00 IST,BULL,2024-07-11 09:15:00 IST,562.4,520.73,624.91,645.75,666.58,687.42,2024-07-12 15:30:00 IST,645.75,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2017-04-24 15:30:00 IST,BULL,2017-04-24 09:15:00 IST,53.25,50.03,58.08,59.68,61.29,62.9,2017-05-03 15:30:00 IST,59.68,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2017-05-03 15:30:00 IST,BULL,2017-05-03 09:15:00 IST,58.4,54.35,64.47,66.49,68.52,70.54,2017-05-16 15:30:00 IST,66.49,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,111.85,104.71,122.57,126.14,129.71,133.28,2017-09-07 15:30:00 IST,104.71,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2022-04-04 15:30:00 IST,BULL,2022-04-04 09:15:00 IST,82.6,77.01,90.99,93.78,96.58,99.37,2022-04-12 15:30:00 IST,77.01,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2022-07-08 15:30:00 IST,BULL,2022-07-08 09:15:00 IST,82.55,76.69,91.34,94.27,97.2,100.13,2022-07-26 15:30:00 IST,82.65,TIME_EXPIRY,0.0171,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,182.7,172.04,198.69,204.02,209.35,214.68,2023-08-29 15:30:00 IST,204.02,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2023-08-29 15:30:00 IST,BULL,2023-08-29 09:15:00 IST,225.65,211.24,247.27,254.48,261.69,268.9,2023-09-04 15:30:00 IST,254.48,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2023-12-05 15:30:00 IST,BULL,2023-12-05 09:15:00 IST,290.8,275.67,313.49,321.06,328.62,336.18,2023-12-20 15:30:00 IST,275.67,STOP_LOSS,-1.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HSCL,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,331.4,312.08,360.37,370.03,379.69,389.35,2024-01-05 15:30:00 IST,370.03,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUDCO,2017-09-05 15:30:00 IST,BULL,2017-09-05 09:15:00 IST,86.8,82.5,93.25,95.4,97.54,99.69,2017-09-21 15:30:00 IST,90.95,TIME_EXPIRY,0.9657,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUDCO,2022-11-23 15:30:00 IST,BULL,2022-11-23 09:15:00 IST,50.85,47.78,55.46,56.99,58.53,60.06,2022-12-09 15:30:00 IST,49.15,TIME_EXPIRY,-0.5535,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUDCO,2023-05-03 15:30:00 IST,BULL,2023-05-03 09:15:00 IST,53.65,51.4,57.02,58.14,59.27,60.39,2023-05-16 15:30:00 IST,58.14,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUDCO,2023-12-07 15:30:00 IST,BULL,2023-12-07 09:15:00 IST,92.3,88.39,98.17,100.12,102.08,104.03,2023-12-13 15:30:00 IST,100.12,TARGET,2.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUDCO,2024-01-19 15:30:00 IST,BULL,2024-01-19 09:15:00 IST,159.4,146.73,178.4,184.74,191.07,197.4,2024-01-24 15:30:00 IST,146.73,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUHTAMAKI,2022-10-06 15:30:00 IST,BULL,2022-10-06 09:15:00 IST,234.7,223.89,250.91,256.32,261.72,267.12,2022-10-12 15:30:00 IST,223.89,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUHTAMAKI,2023-05-17 15:30:00 IST,BULL,2023-05-17 09:15:00 IST,240.0,228.62,257.08,262.77,268.46,274.15,2023-05-18 15:30:00 IST,262.77,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUHTAMAKI,2024-01-09 15:30:00 IST,BULL,2024-01-09 09:15:00 IST,333.4,321.02,351.97,358.16,364.35,370.54,2024-01-25 15:30:00 IST,334.3,TIME_EXPIRY,0.0727,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HUHTAMAKI,2024-06-07 15:30:00 IST,BULL,2024-06-07 09:15:00 IST,327.1,309.96,352.82,361.39,369.96,378.54,2024-06-20 15:30:00 IST,361.39,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,HYUNDAI,2025-06-20 15:30:00 IST,BULL,2025-06-20 09:15:00 IST,2006.2,1932.24,2117.15,2154.13,2191.11,2228.09,2025-06-27 15:30:00 IST,2154.13,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2020-10-16 15:30:00 IST,BULL,2020-10-16 09:15:00 IST,69.75,66.43,74.73,76.39,78.05,79.71,2020-10-21 15:30:00 IST,66.43,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2020-11-19 15:30:00 IST,BULL,2020-11-19 09:15:00 IST,87.2,79.71,98.43,102.18,105.92,109.67,2020-11-24 15:30:00 IST,79.71,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2020-12-08 15:30:00 IST,BULL,2020-12-08 09:15:00 IST,107.9,100.55,118.93,122.6,126.28,129.95,2020-12-24 15:30:00 IST,103.75,TIME_EXPIRY,-0.5646,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2022-08-08 15:30:00 IST,BULL,2022-08-08 09:15:00 IST,165.3,154.46,181.57,186.99,192.41,197.84,2022-08-10 15:30:00 IST,186.99,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2022-08-26 15:30:00 IST,BULL,2022-08-26 09:15:00 IST,192.8,174.67,220.0,229.06,238.13,247.19,2022-09-02 15:30:00 IST,229.06,TARGET,2.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2023-04-05 15:30:00 IST,BULL,2023-04-05 09:15:00 IST,317.2,294.83,350.76,361.94,373.13,384.32,2023-04-17 15:30:00 IST,361.94,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2023-07-20 15:30:00 IST,BULL,2023-07-20 09:15:00 IST,488.7,464.56,524.91,536.98,549.05,561.12,2023-07-21 15:30:00 IST,464.56,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2024-11-07 15:30:00 IST,BULL,2024-11-07 09:15:00 IST,934.5,854.83,1054.01,1093.84,1133.68,1173.52,2024-11-13 15:30:00 IST,854.83,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICEMAKE,2025-04-17 15:30:00 IST,BULL,2025-04-17 09:15:00 IST,1012.8,912.07,1163.89,1214.26,1264.62,1314.99,2025-04-30 15:30:00 IST,912.07,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIBANK,2019-03-06 15:30:00 IST,BULL,2019-03-06 09:15:00 IST,371.95,360.17,389.62,395.51,401.4,407.29,2019-03-15 15:30:00 IST,395.51,TARGET,2.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIBANK,2021-07-13 15:30:00 IST,BULL,2021-07-13 09:15:00 IST,664.95,646.66,692.39,701.54,710.68,719.83,2021-07-19 15:30:00 IST,646.66,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIBANK,2023-12-05 15:30:00 IST,BULL,2023-12-05 09:15:00 IST,1013.45,992.33,1045.14,1055.7,1066.26,1076.82,2023-12-07 15:30:00 IST,992.33,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2018-12-04 15:30:00 IST,BULL,2018-12-04 09:15:00 IST,886.6,844.18,950.24,971.45,992.66,1013.87,2018-12-11 15:30:00 IST,844.18,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2018-12-12 15:30:00 IST,BULL,2018-12-12 09:15:00 IST,919.75,872.82,990.15,1013.61,1037.08,1060.54,2018-12-19 15:30:00 IST,872.82,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2019-02-19 15:30:00 IST,BULL,2019-02-19 09:15:00 IST,916.55,871.62,983.95,1006.42,1028.88,1051.35,2019-03-04 15:30:00 IST,1006.42,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2020-11-26 15:30:00 IST,BULL,2020-11-26 09:15:00 IST,1457.05,1396.93,1547.22,1577.28,1607.34,1637.4,2020-12-14 15:30:00 IST,1455.7,TIME_EXPIRY,-0.0225,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2024-01-19 15:30:00 IST,BULL,2024-01-19 09:15:00 IST,1486.95,1437.03,1561.83,1586.79,1611.75,1636.71,2024-02-05 15:30:00 IST,1586.79,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIGI,2024-07-25 15:30:00 IST,BULL,2024-07-25 09:15:00 IST,1960.5,1892.69,2062.21,2096.11,2130.02,2163.92,2024-08-12 15:30:00 IST,1951.45,TIME_EXPIRY,-0.1335,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICICIPRULI,2023-09-18 15:30:00 IST,BULL,2023-09-18 09:15:00 IST,602.6,577.73,639.91,652.35,664.78,677.22,2023-09-20 15:30:00 IST,577.73,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,ICRA,2022-07-18 15:30:00 IST,BULL,2022-07-18 09:15:00 IST,4087.25,3925.21,4330.31,4411.32,4492.34,4573.36,2022-07-28 15:30:00 IST,3925.21,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IEX,2021-04-26 15:30:00 IST,BULL,2021-04-26 09:15:00 IST,125.35,117.05,137.8,141.95,146.11,150.26,2021-05-12 15:30:00 IST,132.65,TIME_EXPIRY,0.8793,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IEX,2021-09-29 15:30:00 IST,BULL,2021-09-29 09:15:00 IST,212.4,198.37,233.45,240.46,247.48,254.5,2021-10-11 15:30:00 IST,240.46,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2017-02-01 15:30:00 IST,BULL,2017-02-01 09:15:00 IST,549.95,524.44,588.21,600.96,613.72,626.47,2017-02-06 15:30:00 IST,600.96,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2017-06-22 15:30:00 IST,BULL,2017-06-22 09:15:00 IST,749.55,720.08,793.75,808.48,823.22,837.95,2017-06-26 15:30:00 IST,720.08,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2018-01-11 15:30:00 IST,BULL,2018-01-11 09:15:00 IST,1514.85,1416.63,1662.19,1711.3,1760.41,1809.52,2018-01-17 15:30:00 IST,1416.63,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2020-12-11 15:30:00 IST,BULL,2020-12-11 09:15:00 IST,1031.75,977.03,1113.84,1141.2,1168.56,1195.92,2020-12-14 15:30:00 IST,1141.2,TARGET,2.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2021-01-15 15:30:00 IST,BULL,2021-01-15 09:15:00 IST,1377.25,1272.46,1534.44,1586.83,1639.22,1691.62,2021-02-02 15:30:00 IST,1395.65,TIME_EXPIRY,0.1756,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IFBIND,2024-01-25 15:30:00 IST,BULL,2024-01-25 09:15:00 IST,1241.15,1170.66,1346.88,1382.13,1417.37,1452.62,2024-02-06 15:30:00 IST,1382.13,TARGET,2.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2017-06-06 15:30:00 IST,BULL,2017-06-06 09:15:00 IST,111.7,107.66,117.75,119.77,121.79,123.8,2017-06-12 15:30:00 IST,107.66,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2017-07-11 15:30:00 IST,BULL,2017-07-11 09:15:00 IST,111.8,108.06,117.4,119.27,121.14,123.0,2017-07-27 15:30:00 IST,117.7,TIME_EXPIRY,1.5797,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2017-07-27 15:30:00 IST,BULL,2017-07-27 09:15:00 IST,117.7,113.87,123.45,125.36,127.28,129.2,2017-08-09 15:30:00 IST,125.36,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2017-08-14 15:30:00 IST,BULL,2017-08-14 09:15:00 IST,129.55,123.68,138.35,141.29,144.22,147.16,2017-08-25 15:30:00 IST,123.68,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2019-06-06 15:30:00 IST,BULL,2019-06-06 09:15:00 IST,174.5,166.53,186.46,190.45,194.43,198.42,2019-06-13 15:30:00 IST,166.53,STOP_LOSS,-1.0,5,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2020-01-15 15:30:00 IST,BULL,2020-01-15 09:15:00 IST,223.9,216.73,234.66,238.24,241.82,245.41,2020-01-17 15:30:00 IST,238.24,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IGL,2020-01-23 15:30:00 IST,BULL,2020-01-23 09:15:00 IST,245.3,236.45,258.58,263.01,267.43,271.86,2020-02-07 15:30:00 IST,263.01,TARGET,2.0,11,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IIFLCAPS,2021-01-11 15:30:00 IST,BULL,2021-01-11 09:15:00 IST,52.05,49.13,56.43,57.88,59.34,60.8,2021-01-22 15:30:00 IST,49.13,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IIFLCAPS,2021-07-07 15:30:00 IST,BULL,2021-07-07 09:15:00 IST,90.9,84.68,100.23,103.34,106.44,109.55,2021-07-09 15:30:00 IST,103.34,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IIFLCAPS,2023-09-27 15:30:00 IST,BULL,2023-09-27 09:15:00 IST,87.1,81.73,95.16,97.84,100.52,103.21,2023-10-13 15:30:00 IST,92.95,TIME_EXPIRY,1.0894,12,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IIFLCAPS,2025-10-27 15:30:00 IST,BULL,2025-10-27 09:15:00 IST,382.6,363.21,411.69,421.39,431.09,440.78,2025-10-29 15:30:00 IST,363.21,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IIFLCAPS,2026-01-05 15:30:00 IST,BULL,2026-01-05 09:15:00 IST,388.95,365.57,424.02,435.71,447.4,459.09,2026-01-13 15:30:00 IST,365.57,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IMFA,2021-04-07 15:30:00 IST,BULL,2021-04-07 09:15:00 IST,259.4,243.6,283.1,291.0,298.9,306.8,2021-04-12 15:30:00 IST,243.6,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IMFA,2021-07-22 15:30:00 IST,BULL,2021-07-22 09:15:00 IST,343.35,321.68,375.85,386.68,397.52,408.35,2021-07-26 15:30:00 IST,386.68,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,IMFA,2021-07-30 15:30:00 IST,BULL,2021-07-30 09:15:00 IST,472.45,440.57,520.27,536.21,552.16,568.1,2021-08-03 15:30:00 IST,440.57,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
