scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,naive_baseline_fired,data_source_flags,gate_uptrend,gate_pullback_zone,gate_vol_dryup
PULLBACK,TCI,2018-01-03 15:30:00 IST,BULL,2018-01-03 09:15:00 IST,290.2,278.69,307.46,313.22,318.97,324.73,2018-01-17 15:30:00 IST,278.69,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2019-05-20 15:30:00 IST,BULL,2019-05-20 09:15:00 IST,297.55,286.09,314.75,320.48,326.21,331.94,2019-05-22 15:30:00 IST,286.09,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2019-06-14 15:30:00 IST,BULL,2019-06-14 09:15:00 IST,297.0,280.44,321.83,330.11,338.39,346.67,2019-06-28 15:30:00 IST,311.15,TIME_EXPIRY,0.8547,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2019-07-02 15:30:00 IST,BULL,2019-07-02 09:15:00 IST,303.75,291.67,321.87,327.91,333.95,339.99,2019-07-08 15:30:00 IST,291.67,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2020-10-21 15:30:00 IST,BULL,2020-10-21 09:15:00 IST,229.05,215.56,249.29,256.03,262.78,269.53,2020-11-04 15:30:00 IST,226.4,TIME_EXPIRY,-0.1964,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2020-12-30 15:30:00 IST,BULL,2020-12-30 09:15:00 IST,250.95,235.28,274.45,282.28,290.12,297.95,2021-01-13 15:30:00 IST,249.0,TIME_EXPIRY,-0.1245,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-01-07 15:30:00 IST,BULL,2021-01-07 09:15:00 IST,249.7,234.28,272.82,280.53,288.24,295.95,2021-01-21 15:30:00 IST,245.6,TIME_EXPIRY,-0.266,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-03-26 15:30:00 IST,BULL,2021-03-26 09:15:00 IST,260.45,244.67,284.11,292.0,299.89,307.78,2021-04-09 15:30:00 IST,256.55,TIME_EXPIRY,-0.2472,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-04-16 15:30:00 IST,BULL,2021-04-16 09:15:00 IST,269.0,249.64,298.04,307.72,317.39,327.07,2021-04-30 15:30:00 IST,266.3,TIME_EXPIRY,-0.1395,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-04-27 15:30:00 IST,BULL,2021-04-27 09:15:00 IST,266.75,247.52,295.59,305.2,314.82,324.43,2021-05-11 15:30:00 IST,284.4,TIME_EXPIRY,0.918,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-07-30 15:30:00 IST,BULL,2021-07-30 09:15:00 IST,421.65,399.81,454.42,465.34,476.26,487.18,2021-08-04 15:30:00 IST,465.34,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2021-08-17 15:30:00 IST,BULL,2021-08-17 09:15:00 IST,434.3,405.56,477.42,491.79,506.16,520.53,2021-08-20 15:30:00 IST,405.56,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2022-06-14 15:30:00 IST,BULL,2022-06-14 09:15:00 IST,731.3,682.34,804.75,829.23,853.71,878.19,2022-06-17 15:30:00 IST,682.34,STOP_LOSS,-1.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2022-09-01 15:30:00 IST,BULL,2022-09-01 09:15:00 IST,713.9,666.49,785.01,808.71,832.42,856.12,2022-09-07 15:30:00 IST,666.49,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2022-10-24 15:30:00 IST,BULL,2022-10-24 09:15:00 IST,762.6,713.44,836.34,860.92,885.5,910.08,2022-10-28 15:30:00 IST,713.44,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2023-09-14 15:30:00 IST,BULL,2023-09-14 09:15:00 IST,798.35,773.49,835.64,848.07,860.5,872.93,2023-09-15 15:30:00 IST,773.49,STOP_LOSS,-1.0,1,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2023-09-25 15:30:00 IST,BULL,2023-09-25 09:15:00 IST,789.8,758.57,836.65,852.27,867.88,883.5,2023-10-09 15:30:00 IST,778.8,TIME_EXPIRY,-0.3522,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2023-10-04 15:30:00 IST,BULL,2023-10-04 09:15:00 IST,795.75,763.65,843.89,859.94,875.99,892.04,2023-10-18 15:30:00 IST,796.1,TIME_EXPIRY,0.0109,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2023-10-20 15:30:00 IST,BULL,2023-10-20 09:15:00 IST,803.6,778.76,840.87,853.29,865.71,878.13,2023-10-23 15:30:00 IST,778.76,STOP_LOSS,-1.0,1,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2024-02-13 15:30:00 IST,BULL,2024-02-13 09:15:00 IST,877.0,805.76,983.86,1019.48,1055.11,1090.73,2024-02-26 15:30:00 IST,805.76,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2024-04-05 15:30:00 IST,BULL,2024-04-05 09:15:00 IST,861.35,811.77,935.72,960.51,985.3,1010.09,2024-04-19 15:30:00 IST,866.1,TIME_EXPIRY,0.0958,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2024-04-16 15:30:00 IST,BULL,2024-04-16 09:15:00 IST,859.0,811.89,929.67,953.22,976.78,1000.33,2024-04-30 15:30:00 IST,874.1,TIME_EXPIRY,0.3205,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCI,2025-10-23 15:30:00 IST,BULL,2025-10-23 09:15:00 IST,1194.4,1149.3,1262.05,1284.6,1307.14,1329.69,2025-11-06 15:30:00 IST,1149.3,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2018-07-05 15:30:00 IST,BULL,2018-07-05 09:15:00 IST,559.25,528.44,605.46,620.86,636.27,651.67,2018-07-19 15:30:00 IST,566.85,TIME_EXPIRY,0.2467,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2018-11-20 15:30:00 IST,BULL,2018-11-20 09:15:00 IST,610.15,575.38,662.3,679.69,697.08,714.46,2018-12-04 15:30:00 IST,615.55,TIME_EXPIRY,0.1553,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2018-11-29 15:30:00 IST,BULL,2018-11-29 09:15:00 IST,616.6,590.35,655.98,669.1,682.22,695.35,2018-12-13 15:30:00 IST,614.35,TIME_EXPIRY,-0.0857,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2018-12-07 15:30:00 IST,BULL,2018-12-07 09:15:00 IST,622.85,603.64,651.67,661.27,670.88,680.48,2018-12-10 15:30:00 IST,603.64,STOP_LOSS,-1.0,1,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2018-12-17 15:30:00 IST,BULL,2018-12-17 09:15:00 IST,615.05,596.99,642.13,651.16,660.19,669.22,2018-12-31 15:30:00 IST,633.05,TIME_EXPIRY,0.9969,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2019-02-22 15:30:00 IST,BULL,2019-02-22 09:15:00 IST,625.1,604.3,656.3,666.7,677.1,687.5,2019-03-04 15:30:00 IST,666.7,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2019-03-05 15:30:00 IST,BULL,2019-03-05 09:15:00 IST,660.1,638.46,692.56,703.38,714.19,725.01,2019-03-07 15:30:00 IST,703.38,TARGET,2.0,2,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2019-05-27 15:30:00 IST,BULL,2019-05-27 09:15:00 IST,692.2,647.08,759.87,782.43,804.99,827.55,2019-06-10 15:30:00 IST,673.15,TIME_EXPIRY,-0.4222,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2019-12-02 15:30:00 IST,BULL,2019-12-02 09:15:00 IST,754.75,716.62,811.95,831.02,850.08,869.15,2019-12-16 15:30:00 IST,807.35,TIME_EXPIRY,1.3794,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2021-02-02 15:30:00 IST,BULL,2021-02-02 09:15:00 IST,907.15,849.38,993.8,1022.68,1051.56,1080.44,2021-02-16 15:30:00 IST,946.4,TIME_EXPIRY,0.6795,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2021-02-10 15:30:00 IST,BULL,2021-02-10 09:15:00 IST,962.45,904.99,1048.64,1077.37,1106.1,1134.83,2021-02-24 15:30:00 IST,943.8,TIME_EXPIRY,-0.3246,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2021-02-18 15:30:00 IST,BULL,2021-02-18 09:15:00 IST,982.95,927.4,1066.27,1094.04,1121.81,1149.58,2021-02-24 15:30:00 IST,927.4,STOP_LOSS,-1.0,4,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2021-09-21 15:30:00 IST,BULL,2021-09-21 09:15:00 IST,1505.55,1419.43,1634.73,1677.8,1720.86,1763.92,2021-10-05 15:30:00 IST,1517.2,TIME_EXPIRY,0.1353,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2022-01-12 15:30:00 IST,BULL,2022-01-12 09:15:00 IST,2191.7,1976.69,2514.22,2621.72,2729.22,2836.73,2022-01-24 15:30:00 IST,1976.69,STOP_LOSS,-1.0,8,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2022-12-06 15:30:00 IST,BULL,2022-12-06 09:15:00 IST,1896.85,1842.82,1977.9,2004.92,2031.93,2058.95,2022-12-12 15:30:00 IST,1842.82,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCIEXP,2026-08-27 15:30:00 IST,BULL,2026-08-27 09:15:00 IST,558.35,522.95,611.46,629.16,646.86,664.56,2026-09-10 15:30:00 IST,535.4,TIME_EXPIRY,-0.6482,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2018-01-24 15:30:00 IST,BULL,2018-01-24 09:15:00 IST,698.7,652.95,767.32,790.19,813.07,835.94,2018-01-29 15:30:00 IST,652.95,STOP_LOSS,-1.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2020-11-27 15:30:00 IST,BULL,2020-11-27 09:15:00 IST,371.5,344.8,411.54,424.89,438.24,451.59,2020-12-07 15:30:00 IST,424.89,TARGET,2.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2021-12-15 15:30:00 IST,BULL,2021-12-15 09:15:00 IST,532.2,501.16,578.76,594.28,609.8,625.32,2021-12-20 15:30:00 IST,501.16,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2022-02-04 15:30:00 IST,BULL,2022-02-04 09:15:00 IST,541.8,509.01,590.98,607.38,623.78,640.17,2022-02-07 15:30:00 IST,607.38,TARGET,2.0,1,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2022-05-06 15:30:00 IST,BULL,2022-05-06 09:15:00 IST,781.35,698.66,905.39,946.74,988.09,1029.44,2022-05-11 15:30:00 IST,698.66,STOP_LOSS,-1.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2022-06-27 15:30:00 IST,BULL,2022-06-27 09:15:00 IST,843.15,787.58,926.51,954.3,982.09,1009.88,2022-07-08 15:30:00 IST,954.3,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2023-06-07 15:30:00 IST,BULL,2023-06-07 09:15:00 IST,1522.05,1431.33,1658.13,1703.49,1748.85,1794.21,2023-06-21 15:30:00 IST,1431.33,STOP_LOSS,-1.0,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2024-12-13 15:30:00 IST,BULL,2024-12-13 09:15:00 IST,3261.95,3104.15,3498.65,3577.55,3656.45,3735.35,2024-12-24 15:30:00 IST,3104.15,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCPLPACK,2025-01-01 15:30:00 IST,BULL,2025-01-01 09:15:00 IST,3205.45,3045.5,3445.37,3525.34,3605.31,3685.28,2025-01-15 15:30:00 IST,3253.35,TIME_EXPIRY,0.2995,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2017-06-14 15:30:00 IST,BULL,2017-06-14 09:15:00 IST,1235.1,1189.06,1304.16,1327.18,1350.2,1373.22,2017-06-23 15:30:00 IST,1189.06,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2017-08-04 15:30:00 IST,BULL,2017-08-04 09:15:00 IST,1261.4,1219.13,1324.81,1345.94,1367.08,1388.21,2017-08-18 15:30:00 IST,1264.4,TIME_EXPIRY,0.071,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2017-10-16 15:30:00 IST,BULL,2017-10-16 09:15:00 IST,1292.2,1261.28,1338.58,1354.03,1369.49,1384.95,2017-10-24 15:30:00 IST,1261.28,STOP_LOSS,-1.0,6,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2018-04-12 15:30:00 IST,BULL,2018-04-12 09:15:00 IST,1569.63,1529.84,1629.32,1649.22,1669.11,1689.01,2018-04-20 15:30:00 IST,1649.22,TARGET,2.0,6,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2018-09-17 15:30:00 IST,BULL,2018-09-17 09:15:00 IST,2074.15,2033.34,2135.36,2155.76,2176.17,2196.57,2018-09-21 15:30:00 IST,2155.76,TARGET,2.0,4,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2018-12-10 15:30:00 IST,BULL,2018-12-10 09:15:00 IST,1975.8,1904.49,2082.76,2118.41,2154.07,2189.72,2018-12-21 15:30:00 IST,1904.49,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2019-01-30 15:30:00 IST,BULL,2019-01-30 09:15:00 IST,1981.4,1922.46,2069.81,2099.28,2128.75,2158.22,2019-02-13 15:30:00 IST,2065.4,TIME_EXPIRY,1.4252,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2019-03-06 15:30:00 IST,BULL,2019-03-06 09:15:00 IST,1999.6,1926.29,2109.56,2146.22,2182.87,2219.53,2019-03-20 15:30:00 IST,2015.05,TIME_EXPIRY,0.2108,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2019-07-02 15:30:00 IST,BULL,2019-07-02 09:15:00 IST,2252.1,2192.34,2341.73,2371.61,2401.49,2431.37,2019-07-05 15:30:00 IST,2192.34,STOP_LOSS,-1.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2019-08-14 15:30:00 IST,BULL,2019-08-14 09:15:00 IST,2204.4,2136.08,2306.88,2341.04,2375.19,2409.35,2019-08-28 15:30:00 IST,2233.45,TIME_EXPIRY,0.4252,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2020-01-07 15:30:00 IST,BULL,2020-01-07 09:15:00 IST,2205.85,2132.92,2315.24,2351.71,2388.17,2424.64,2020-01-21 15:30:00 IST,2171.05,TIME_EXPIRY,-0.4772,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2020-01-15 15:30:00 IST,BULL,2020-01-15 09:15:00 IST,2226.9,2164.77,2320.1,2351.17,2382.23,2413.3,2020-01-20 15:30:00 IST,2164.77,STOP_LOSS,-1.0,3,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2020-02-17 15:30:00 IST,BULL,2020-02-17 09:15:00 IST,2203.25,2133.5,2307.87,2342.74,2377.62,2412.49,2020-02-21 15:30:00 IST,2133.5,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2021-04-27 15:30:00 IST,BULL,2021-04-27 09:15:00 IST,3132.0,3013.2,3310.2,3369.6,3429.0,3488.4,2021-05-03 15:30:00 IST,3013.2,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2021-12-10 15:30:00 IST,BULL,2021-12-10 09:15:00 IST,3636.8,3535.55,3788.68,3839.3,3889.92,3940.55,2021-12-20 15:30:00 IST,3535.55,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2022-02-01 15:30:00 IST,BULL,2022-02-01 09:15:00 IST,3800.65,3667.56,4000.29,4066.83,4133.38,4199.92,2022-02-15 15:30:00 IST,3817.8,TIME_EXPIRY,0.1289,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2022-02-09 15:30:00 IST,BULL,2022-02-09 09:15:00 IST,3760.55,3636.94,3945.97,4007.77,4069.58,4131.38,2022-02-22 15:30:00 IST,3636.94,STOP_LOSS,-1.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2022-04-04 15:30:00 IST,BULL,2022-04-04 09:15:00 IST,3770.35,3670.47,3920.17,3970.11,4020.05,4069.99,2022-04-08 15:30:00 IST,3670.47,STOP_LOSS,-1.0,4,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2023-07-25 15:30:00 IST,BULL,2023-07-25 09:15:00 IST,3399.15,3308.4,3535.27,3580.64,3626.02,3671.39,2023-08-08 15:30:00 IST,3470.6,TIME_EXPIRY,0.7874,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2023-08-21 15:30:00 IST,BULL,2023-08-21 09:15:00 IST,3401.65,3329.95,3509.19,3545.04,3580.89,3616.74,2023-09-04 15:30:00 IST,3418.5,TIME_EXPIRY,0.235,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2024-06-26 15:30:00 IST,BULL,2024-06-26 09:15:00 IST,3855.85,3752.38,4011.06,4062.8,4114.53,4166.27,2024-07-10 15:30:00 IST,3909.15,TIME_EXPIRY,0.5151,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2024-12-02 15:30:00 IST,BULL,2024-12-02 09:15:00 IST,4276.65,4137.34,4485.61,4555.26,4624.91,4694.56,2024-12-16 15:30:00 IST,4415.2,TIME_EXPIRY,0.9946,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TCS,2024-12-18 15:30:00 IST,BULL,2024-12-18 09:15:00 IST,4347.85,4222.05,4536.55,4599.45,4662.35,4725.25,2024-12-20 15:30:00 IST,4222.05,STOP_LOSS,-1.0,2,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-01-01 15:30:00 IST,BULL,2024-01-01 09:15:00 IST,133.3,124.53,146.45,150.84,155.22,159.6,2024-01-15 15:30:00 IST,139.8,TIME_EXPIRY,0.7414,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-01-09 15:30:00 IST,BULL,2024-01-09 09:15:00 IST,141.3,132.28,154.83,159.35,163.86,168.37,2024-01-18 15:30:00 IST,132.28,STOP_LOSS,-1.0,7,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-02-13 15:30:00 IST,BULL,2024-02-13 09:15:00 IST,142.5,131.58,158.88,164.34,169.8,175.26,2024-02-27 15:30:00 IST,146.7,TIME_EXPIRY,0.3846,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-04-16 15:30:00 IST,BULL,2024-04-16 09:15:00 IST,145.1,135.33,159.76,164.64,169.53,174.42,2024-04-19 15:30:00 IST,164.64,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-05-14 15:30:00 IST,BULL,2024-05-14 09:15:00 IST,155.1,142.12,174.57,181.06,187.56,194.05,2024-05-28 15:30:00 IST,164.0,TIME_EXPIRY,0.6855,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-06-07 15:30:00 IST,BULL,2024-06-07 09:15:00 IST,167.1,152.29,189.32,196.72,204.13,211.54,2024-06-17 15:30:00 IST,196.72,TARGET,2.0,6,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-07-23 15:30:00 IST,BULL,2024-07-23 09:15:00 IST,195.5,179.7,219.2,227.1,235.01,242.91,2024-08-06 15:30:00 IST,192.8,TIME_EXPIRY,-0.1709,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-09-12 15:30:00 IST,BULL,2024-09-12 09:15:00 IST,207.0,193.36,227.45,234.27,241.09,247.91,2024-09-23 15:30:00 IST,193.36,STOP_LOSS,-1.0,7,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2024-11-12 15:30:00 IST,BULL,2024-11-12 09:15:00 IST,206.2,191.48,228.27,235.63,242.99,250.34,2024-11-25 15:30:00 IST,235.63,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2025-07-09 15:30:00 IST,BULL,2025-07-09 09:15:00 IST,247.8,233.55,269.18,276.3,283.42,290.55,2025-07-23 15:30:00 IST,241.7,TIME_EXPIRY,-0.4281,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,249.6,237.9,267.15,273.0,278.85,284.7,2025-07-25 15:30:00 IST,237.9,STOP_LOSS,-1.0,6,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2025-09-01 15:30:00 IST,BULL,2025-09-01 09:15:00 IST,256.6,242.89,277.17,284.02,290.88,297.73,2025-09-12 15:30:00 IST,284.02,TARGET,2.0,9,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2026-03-12 15:30:00 IST,BULL,2026-03-12 09:15:00 IST,406.3,376.59,450.86,465.72,480.57,495.42,2026-03-26 15:30:00 IST,424.4,TIME_EXPIRY,0.6093,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TDPOWERSYS,2026-06-12 15:30:00 IST,BULL,2026-06-12 09:15:00 IST,596.4,534.78,688.83,719.64,750.45,781.26,2026-06-29 15:30:00 IST,616.5,TIME_EXPIRY,0.3262,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2017-10-26 15:30:00 IST,BULL,2017-10-26 09:15:00 IST,1645.95,1557.84,1778.11,1822.16,1866.22,1910.27,2017-11-08 15:30:00 IST,1822.16,TARGET,2.0,9,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2017-11-03 15:30:00 IST,BULL,2017-11-03 09:15:00 IST,1608.6,1538.04,1714.44,1749.72,1785.0,1820.28,2017-11-08 15:30:00 IST,1749.72,TARGET,2.0,3,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2018-01-19 15:30:00 IST,BULL,2018-01-19 09:15:00 IST,2281.85,2117.4,2528.52,2610.74,2692.96,2775.18,2018-02-02 15:30:00 IST,2117.4,STOP_LOSS,-1.0,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2018-04-20 15:30:00 IST,BULL,2018-04-20 09:15:00 IST,2204.75,2066.42,2412.25,2481.42,2550.58,2619.75,2018-04-24 15:30:00 IST,2481.42,TARGET,2.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2019-06-24 15:30:00 IST,BULL,2019-06-24 09:15:00 IST,2995.85,2818.41,3262.01,3350.73,3439.46,3528.18,2019-07-08 15:30:00 IST,3000.0,TIME_EXPIRY,0.0234,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2019-07-18 15:30:00 IST,BULL,2019-07-18 09:15:00 IST,2997.75,2880.62,3173.45,3232.02,3290.59,3349.16,2019-07-22 15:30:00 IST,2880.62,STOP_LOSS,-1.0,2,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2020-09-24 15:30:00 IST,BULL,2020-09-24 09:15:00 IST,2177.15,1970.21,2487.57,2591.04,2694.51,2797.98,2020-10-08 15:30:00 IST,2312.15,TIME_EXPIRY,0.6524,10,83.0,True,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2020-10-13 15:30:00 IST,BULL,2020-10-13 09:15:00 IST,2349.9,2191.93,2586.85,2665.84,2744.82,2823.81,2020-10-27 15:30:00 IST,2191.93,STOP_LOSS,-1.0,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
PULLBACK,TEAMLEASE,2023-09-25 15:30:00 IST,BULL,2023-09-25 09:15:00 IST,2521.3,2378.91,2734.89,2806.08,2877.28,2948.47,2023-10-09 15:30:00 IST,2564.1,TIME_EXPIRY,0.3006,10,83.0,False,UPSTOX_V3_FRESH_2026-09-26,True,True,True
