scanner,symbol,entry_date,signal_regime,entry_price,stop_loss,target,exit_price,exit_reason,r_multiple,holding_days,stride,data_source,gate_ma_alignment,gate_vol_floor,gate_clv_floor,gate_breakout_pattern
TECHNICAL,BANKINDIA,2024-01-12,BULL,129.1,123.35,140.6,140.6,TARGET,2.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2024-02-01,BULL,145.4,136.88,162.43,136.88,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2024-04-29,BULL,155.65,147.54,171.87,147.54,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-06-02,BULL,125.25,119.34,137.08,119.34,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-06-09,BULL,129.31,124.46,139.02,124.46,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-09-10,BULL,117.49,114.54,123.39,123.39,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-10-20,BULL,129.77,124.98,139.34,139.34,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-10-23,BULL,135.53,130.47,145.65,145.65,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2025-10-27,BULL,139.71,134.3,150.53,144.62,TIME_EXPIRY,0.9072,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2026-01-16,BULL,157.34,151.97,168.08,168.08,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2026-01-19,BULL,163.05,157.31,174.54,157.31,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2026-01-22,BULL,166.42,159.37,180.52,159.37,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANKINDIA,2026-06-09,BULL,147.72,141.48,160.2,141.48,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANSALWIRE,2024-12-02,BULL,469.45,441.5,525.34,448.0,TIME_EXPIRY,-0.7676,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANSALWIRE,2024-12-06,BULL,488.25,459.2,546.35,459.2,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BANSALWIRE,2026-07-03,BULL,365.8,344.74,407.93,344.74,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-03-30,BULL,1328.65,1266.76,1452.43,1266.76,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-06-09,BULL,1439.1,1374.81,1567.67,1567.67,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-06-15,BULL,1528.85,1460.75,1665.06,1665.06,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-06-16,BULL,1637.0,1563.19,1784.62,1563.19,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-06-19,BULL,1705.55,1626.43,1863.79,1626.43,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-06-30,BULL,1783.2,1677.42,1994.75,1677.42,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-09-19,BULL,1564.7,1505.58,1682.95,1505.58,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-10-06,BULL,1763.2,1659.24,1971.13,1659.24,STOP_LOSS,-1.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2017-12-19,BULL,2121.0,2026.0,2310.99,2132.15,TIME_EXPIRY,0.1174,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2018-01-08,BULL,2350.35,2226.67,2597.71,2226.67,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2020-07-13,BULL,1325.85,1246.54,1484.46,1318.75,TIME_EXPIRY,-0.0895,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2020-08-03,BULL,1436.2,1353.95,1600.71,1353.95,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2020-08-21,BULL,1619.85,1524.94,1809.67,1809.67,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-02-15,BULL,2048.95,1935.67,2275.51,1935.67,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-04-30,BULL,2228.75,2086.49,2513.26,2513.26,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-05-07,BULL,2451.7,2294.87,2765.36,2340.05,TIME_EXPIRY,-0.7119,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-08-06,BULL,3375.8,3210.72,3705.96,3705.96,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-08-09,BULL,3669.9,3468.64,4072.42,3468.64,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2021-12-29,BULL,3058.5,2920.2,3335.09,2920.2,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2022-01-11,BULL,3178.7,3030.82,3474.46,3030.82,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2023-09-05,BULL,2757.4,2687.55,2897.1,2687.55,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2023-09-06,BULL,2819.1,2745.95,2965.39,2745.95,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2023-11-09,BULL,2846.0,2742.38,3053.23,3053.23,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-02-12,BULL,3392.85,3235.64,3707.27,3235.64,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-04-01,BULL,3551.45,3391.27,3871.81,3611.95,TIME_EXPIRY,0.3777,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-05-02,BULL,4014.1,3824.26,4393.78,4393.78,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-05-06,BULL,4271.25,4058.28,4697.2,4058.28,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-05-14,BULL,4617.45,4332.49,5187.38,4332.49,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-06-20,BULL,5234.5,4919.54,5864.42,5864.42,TARGET,2.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BASF,2024-08-07,BULL,6933.15,6422.28,7954.88,6422.28,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-03-14,BULL,530.1,511.01,568.28,568.28,TARGET,2.0,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-03-21,BULL,540.3,522.4,576.1,557.5,TIME_EXPIRY,0.9608,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-03-30,BULL,569.45,549.66,609.04,549.66,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-07-04,BULL,575.85,555.71,616.14,555.71,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-08-03,BULL,621.5,597.57,669.36,669.36,TARGET,2.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-09-11,BULL,719.45,692.01,774.33,692.01,STOP_LOSS,-1.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-10-09,BULL,760.2,729.23,822.14,778.0,TIME_EXPIRY,0.5748,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-10-10,BULL,778.7,748.23,839.65,821.0,TIME_EXPIRY,1.3881,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2017-10-30,BULL,821.0,788.88,885.23,788.88,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-01-03,BULL,772.4,746.27,824.66,746.27,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-03-26,BULL,742.85,714.21,800.14,800.14,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-04-20,BULL,801.9,768.59,868.52,768.59,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-06-18,BULL,816.5,783.32,882.86,828.7,TIME_EXPIRY,0.3677,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-06-20,BULL,843.05,810.4,908.34,830.1,TIME_EXPIRY,-0.3967,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-07-23,BULL,904.0,867.68,976.64,949.7,TIME_EXPIRY,1.2583,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-08-10,BULL,975.8,939.09,1049.22,1049.22,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-08-23,BULL,1076.5,1040.46,1148.58,1040.46,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-11-01,BULL,1015.4,951.68,1142.84,975.6,TIME_EXPIRY,-0.6246,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-11-30,BULL,1043.3,996.94,1136.02,1098.15,TIME_EXPIRY,1.1831,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-12-03,BULL,1063.8,1018.73,1153.94,1018.73,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2018-12-12,BULL,1081.0,1034.95,1173.09,1134.3,TIME_EXPIRY,1.1575,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-02-04,BULL,1185.65,1143.38,1270.19,1270.19,TARGET,2.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-02-13,BULL,1272.3,1220.55,1375.81,1280.05,TIME_EXPIRY,0.1497,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-03-28,BULL,1413.4,1363.96,1512.29,1413.85,TIME_EXPIRY,0.0091,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-04-24,BULL,1464.2,1422.04,1548.53,1422.04,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-06-10,BULL,1420.75,1362.19,1537.86,1428.85,TIME_EXPIRY,0.1383,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-09-20,BULL,1628.65,1576.61,1732.73,1732.73,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-10-31,BULL,1806.9,1746.92,1926.86,1746.92,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2019-12-30,BULL,1761.9,1713.55,1858.6,1713.55,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2020-01-24,BULL,1846.8,1797.47,1945.46,1797.47,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2020-11-27,BULL,1572.9,1513.77,1691.15,1610.45,TIME_EXPIRY,0.6351,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2020-12-14,BULL,1627.95,1562.34,1759.18,1562.34,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-08-02,BULL,1681.7,1627.5,1790.09,1627.5,STOP_LOSS,-1.0,7,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-09-15,BULL,1837.85,1761.35,1990.85,1761.35,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-10-07,BULL,1944.4,1865.93,2101.34,2101.34,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-10-08,BULL,1963.85,1883.39,2124.76,2124.76,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-10-12,BULL,2083.45,1992.59,2265.17,1992.59,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2021-11-15,BULL,2229.6,2126.34,2436.12,2126.34,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BATAINDIA,2022-01-12,BULL,1983.6,1910.48,2129.84,1910.48,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2017-06-02,BULL,4987.1,4710.08,5541.13,4710.08,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-02-03,BULL,4255.25,4084.5,4596.74,4596.74,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-02-04,BULL,4441.65,4265.82,4793.3,4265.82,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-04-27,BULL,4227.25,3882.74,4916.26,4500.25,TIME_EXPIRY,0.7924,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-05-26,BULL,4988.75,4723.86,5518.54,5518.54,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-05-27,BULL,5334.75,5060.0,5884.24,5060.0,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-05-28,BULL,5379.6,5098.46,5941.88,5098.46,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-06-17,BULL,5930.35,5540.56,6709.93,6065.0,TIME_EXPIRY,0.3454,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2020-12-24,BULL,5493.1,5270.11,5939.08,5643.25,TIME_EXPIRY,0.6733,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2021-06-30,BULL,5788.35,5617.25,6130.55,5617.25,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2023-08-08,BULL,4827.3,4688.69,5104.52,4688.69,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2024-01-09,BULL,5837.5,5634.18,6244.14,5858.1,TIME_EXPIRY,0.1013,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2024-01-10,BULL,5952.75,5747.76,6362.72,5747.76,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BAYERCROP,2024-10-01,BULL,6600.0,6375.9,7048.19,6375.9,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-02-12,BULL,61.3,56.88,70.15,70.15,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-02-14,BULL,67.55,62.95,76.74,76.74,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-02-17,BULL,69.3,64.36,79.18,79.18,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-06-05,BULL,58.3,53.92,67.06,67.06,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-06-08,BULL,64.15,59.62,73.22,59.62,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-07-21,BULL,66.0,60.46,77.07,62.6,TIME_EXPIRY,-0.6143,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-08-19,BULL,74.65,68.25,87.44,68.25,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-10-19,BULL,93.8,86.82,107.76,107.76,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-10-22,BULL,104.6,96.38,121.03,121.03,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-10-26,BULL,121.55,111.83,141.0,111.83,STOP_LOSS,-1.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-10-27,BULL,123.35,112.56,144.92,125.55,TIME_EXPIRY,0.204,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-10-28,BULL,129.65,118.23,152.5,118.23,STOP_LOSS,-1.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-12-18,BULL,136.4,129.57,150.06,150.06,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-12-22,BULL,148.05,140.3,163.56,163.56,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-12-23,BULL,155.35,147.24,171.58,147.24,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2020-12-24,BULL,160.65,151.94,178.06,151.94,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-02-02,BULL,161.4,151.29,181.62,181.62,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-02-03,BULL,169.45,159.28,189.8,189.8,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-02-04,BULL,177.85,167.72,198.11,167.72,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-02-19,BULL,195.1,183.88,217.54,200.15,TIME_EXPIRY,0.4501,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-03-25,BULL,232.7,221.06,255.97,255.97,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-03-30,BULL,245.9,233.73,270.24,270.24,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-03-31,BULL,258.2,245.46,283.68,283.68,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-04-05,BULL,280.4,265.38,310.43,310.43,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-04-08,BULL,324.55,308.32,357.0,308.32,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-09-09,BULL,231.85,214.8,265.96,265.96,TARGET,2.0,3,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2021-09-13,BULL,243.45,226.66,277.03,226.66,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2023-07-06,BULL,177.75,166.8,199.66,166.8,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2023-10-27,BULL,246.9,226.82,287.07,253.45,TIME_EXPIRY,0.3261,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-04-08,BULL,280.55,259.55,322.55,259.55,STOP_LOSS,-1.0,8,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-07-01,BULL,385.4,353.22,449.76,399.35,TIME_EXPIRY,0.4335,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-11-05,BULL,523.55,489.26,592.12,592.12,TARGET,2.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-11-06,BULL,549.7,514.8,619.51,584.05,TIME_EXPIRY,0.9841,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-11-29,BULL,628.95,580.11,726.63,691.7,TIME_EXPIRY,1.2848,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2024-12-02,BULL,660.35,610.58,759.89,680.95,TIME_EXPIRY,0.4139,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2026-02-09,BULL,571.15,533.27,646.92,533.27,STOP_LOSS,-1.0,5,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2026-02-11,BULL,582.15,544.23,658.0,544.23,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2026-05-05,BULL,701.95,660.07,785.7,785.7,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2026-05-11,BULL,788.1,740.6,883.11,883.11,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBOX,2026-05-18,BULL,935.2,868.84,1067.92,1067.92,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-03-03,BULL,717.45,682.53,787.28,787.28,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-03-06,BULL,805.45,763.89,888.56,763.89,STOP_LOSS,-1.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-08-31,BULL,1003.8,952.3,1106.8,1106.8,TARGET,2.0,11,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-09-15,BULL,1236.65,1159.96,1390.03,1159.96,STOP_LOSS,-1.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-10-03,BULL,1358.3,1258.75,1557.4,1557.4,TARGET,2.0,10,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-10-04,BULL,1391.9,1291.98,1591.74,1591.74,TARGET,2.0,9,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-10-12,BULL,1490.15,1374.57,1721.32,1721.32,TARGET,2.0,4,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-10-17,BULL,1649.2,1540.04,1867.52,1627.15,TIME_EXPIRY,-0.202,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2017-10-18,BULL,1725.2,1612.14,1951.32,1612.14,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-04-18,BULL,1368.95,1271.4,1564.04,1564.04,TARGET,2.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-04-19,BULL,1488.35,1386.4,1692.26,1617.45,TIME_EXPIRY,1.2662,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-04-20,BULL,1536.2,1429.59,1749.42,1588.1,TIME_EXPIRY,0.4868,12,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-07-10,BULL,1580.35,1505.8,1729.44,1505.8,STOP_LOSS,-1.0,2,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-08-03,BULL,1614.7,1536.59,1770.93,1536.59,STOP_LOSS,-1.0,6,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
TECHNICAL,BBTC,2018-08-21,BULL,1673.6,1596.0,1828.8,1828.8,TARGET,2.0,1,1,UPSTOX_V3_FRESH_2026-09-26,True,True,True,True
