scanner,symbol,signal_timestamp,signal_regime,entry_timestamp,entry_price,stop_loss,target_1,target_2,target_3,target_4,exit_timestamp,exit_price,exit_reason,r_multiple,holding_period_bars_or_days,composite_score,gate_20d_high,gate_vol_surge,gate_rsi_corridor,gate_candle_struct,gate_atr_tightness,gate_52w_prox,naive_baseline_fired,data_source_flags
EOD,DCMSHRIRAM,2020-08-26 15:30:00 IST,BULL,2020-08-26 09:15:00 IST,396.9,373.14,432.53,444.41,456.29,468.17,2020-08-31 15:30:00 IST,373.14,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DCMSHRIRAM,2021-03-02 15:30:00 IST,BULL,2021-03-02 09:15:00 IST,496.15,466.63,540.42,555.18,569.94,584.7,2021-03-04 15:30:00 IST,555.18,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DCMSHRIRAM,2021-04-09 15:30:00 IST,BULL,2021-04-09 09:15:00 IST,568.25,529.78,625.95,645.18,664.42,683.65,2021-04-12 15:30:00 IST,529.78,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DCMSHRIRAM,2021-10-04 15:30:00 IST,BULL,2021-10-04 09:15:00 IST,1146.5,1070.82,1260.02,1297.86,1335.7,1373.54,2021-10-18 15:30:00 IST,1168.75,TIME_EXPIRY,0.294,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DCMSHRIRAM,2022-02-04 15:30:00 IST,BULL,2022-02-04 09:15:00 IST,1191.7,1103.5,1324.01,1368.11,1412.21,1456.31,2022-02-11 15:30:00 IST,1103.5,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DCMSHRIRAM,2022-07-15 15:30:00 IST,BULL,2022-07-15 09:15:00 IST,1018.45,976.95,1080.7,1101.45,1122.2,1142.95,2022-07-21 15:30:00 IST,976.95,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DDEVPLSTIK,2025-05-15 15:30:00 IST,SIDEWAYS,2025-05-15 09:15:00 IST,312.45,290.49,345.39,356.37,367.35,378.33,2025-05-16 15:30:00 IST,290.49,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DDEVPLSTIK,2026-08-06 15:30:00 IST,BULL,2026-08-06 09:15:00 IST,310.6,294.69,334.47,342.42,350.38,358.33,2026-08-07 15:30:00 IST,294.69,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2017-12-28 15:30:00 IST,BULL,2017-12-28 09:15:00 IST,425.9,403.82,459.01,470.05,481.09,492.13,2018-01-11 15:30:00 IST,417.5,TIME_EXPIRY,-0.3805,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2022-07-29 15:30:00 IST,BULL,2022-07-29 09:15:00 IST,710.75,673.59,766.49,785.07,803.65,822.23,2022-08-03 15:30:00 IST,785.07,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2024-04-03 15:30:00 IST,BULL,2024-04-03 09:15:00 IST,556.65,527.68,600.1,614.59,629.07,643.56,2024-04-12 15:30:00 IST,527.68,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2024-06-18 15:30:00 IST,BULL,2024-06-18 09:15:00 IST,619.55,585.42,670.74,687.8,704.86,721.92,2024-06-20 15:30:00 IST,687.8,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2024-07-24 15:30:00 IST,BULL,2024-07-24 09:15:00 IST,842.15,783.59,930.0,959.28,988.56,1017.84,2024-07-30 15:30:00 IST,959.28,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKFERT,2025-01-29 15:30:00 IST,BULL,2025-01-29 09:15:00 IST,1296.55,1202.13,1438.18,1485.38,1532.59,1579.8,2025-01-30 15:30:00 IST,1202.13,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2017-03-01 15:30:00 IST,SIDEWAYS,2017-03-01 09:15:00 IST,115.4,108.64,125.54,128.92,132.3,135.68,2017-03-02 15:30:00 IST,128.92,TARGET,2.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2018-09-19 15:30:00 IST,BULL,2018-09-19 09:15:00 IST,289.2,273.72,312.41,320.15,327.89,335.63,2018-09-20 15:30:00 IST,273.72,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2019-05-27 15:30:00 IST,BULL,2019-05-27 09:15:00 IST,312.4,293.83,340.26,349.55,358.83,368.12,2019-06-07 15:30:00 IST,293.83,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2019-09-23 15:30:00 IST,BULL,2019-09-23 09:15:00 IST,300.65,286.37,322.08,329.22,336.36,343.5,2019-10-01 15:30:00 IST,286.37,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2020-02-14 15:30:00 IST,BULL,2020-02-14 09:15:00 IST,459.85,434.93,497.23,509.69,522.15,534.61,2020-02-18 15:30:00 IST,434.93,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2021-04-27 15:30:00 IST,BULL,2021-04-27 09:15:00 IST,1782.55,1683.35,1931.35,1980.95,2030.55,2080.15,2021-05-06 15:30:00 IST,1980.95,TARGET,2.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2021-10-04 15:30:00 IST,BULL,2021-10-04 09:15:00 IST,2591.95,2483.09,2755.24,2809.68,2864.11,2918.54,2021-10-06 15:30:00 IST,2809.68,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPAKNTR,2024-04-10 15:30:00 IST,BULL,2024-04-10 09:15:00 IST,2297.1,2214.85,2420.47,2461.6,2502.72,2543.85,2024-04-24 15:30:00 IST,2461.6,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPINDS,2023-01-02 15:30:00 IST,BULL,2023-01-02 09:15:00 IST,148.4,138.61,163.09,167.98,172.88,177.77,2023-01-09 15:30:00 IST,138.61,STOP_LOSS,-1.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPINDS,2023-10-03 15:30:00 IST,BULL,2023-10-03 09:15:00 IST,282.9,263.44,312.09,321.82,331.56,341.29,2023-10-09 15:30:00 IST,263.44,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DEEPINDS,2026-09-03 15:30:00 IST,BULL,2026-09-03 09:15:00 IST,744.85,688.97,828.67,856.62,884.56,912.5,2026-09-16 15:30:00 IST,688.97,STOP_LOSS,-1.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DHANUKA,2020-12-28 15:30:00 IST,BULL,2020-12-28 09:15:00 IST,815.0,773.95,876.57,897.1,917.62,938.14,2020-12-31 15:30:00 IST,773.95,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DIVISLAB,2018-08-20 15:30:00 IST,BULL,2018-08-20 09:15:00 IST,1246.7,1184.97,1339.29,1370.15,1401.01,1431.88,2018-09-03 15:30:00 IST,1263.65,TIME_EXPIRY,0.2746,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DIVISLAB,2018-10-29 15:30:00 IST,BULL,2018-10-29 09:15:00 IST,1440.15,1353.87,1569.58,1612.72,1655.86,1699.0,2018-11-12 15:30:00 IST,1503.85,TIME_EXPIRY,0.7383,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DIVISLAB,2024-04-26 15:30:00 IST,BULL,2024-04-26 09:15:00 IST,4016.35,3884.15,4214.65,4280.75,4346.86,4412.96,2024-05-06 15:30:00 IST,3884.15,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DIXON,2020-02-03 15:30:00 IST,BULL,2020-02-03 09:15:00 IST,949.3,900.28,1022.83,1047.34,1071.85,1096.36,2020-02-14 15:30:00 IST,900.28,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2017-12-20 15:30:00 IST,BULL,2017-12-20 09:15:00 IST,245.25,233.13,263.43,269.49,275.55,281.61,2018-01-03 15:30:00 IST,257.5,TIME_EXPIRY,1.0107,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2017-12-28 15:30:00 IST,BULL,2017-12-28 09:15:00 IST,263.8,250.45,283.82,290.49,297.17,303.84,2018-01-11 15:30:00 IST,270.5,TIME_EXPIRY,0.502,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2020-01-13 15:30:00 IST,BULL,2020-01-13 09:15:00 IST,252.8,243.04,267.44,272.32,277.19,282.07,2020-01-27 15:30:00 IST,257.1,TIME_EXPIRY,0.4407,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2023-04-10 15:30:00 IST,BULL,2023-04-10 09:15:00 IST,405.5,388.98,430.28,438.54,446.81,455.07,2023-04-24 15:30:00 IST,410.15,TIME_EXPIRY,0.2814,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2023-07-06 15:30:00 IST,BULL,2023-07-06 09:15:00 IST,513.6,497.0,538.51,546.81,555.11,563.42,2023-07-10 15:30:00 IST,497.0,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLF,2023-10-10 15:30:00 IST,BULL,2023-10-10 09:15:00 IST,561.75,541.24,592.51,602.76,613.01,623.26,2023-10-23 15:30:00 IST,541.24,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLINKINDIA,2017-03-01 15:30:00 IST,BULL,2017-03-01 09:15:00 IST,141.7,132.06,156.16,160.98,165.8,170.62,2017-03-02 15:30:00 IST,132.06,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLINKINDIA,2018-01-04 15:30:00 IST,BULL,2018-01-04 09:15:00 IST,140.3,133.22,150.91,154.45,157.99,161.53,2018-01-17 15:30:00 IST,133.22,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLINKINDIA,2021-05-26 15:30:00 IST,BULL,2021-05-26 09:15:00 IST,114.25,108.11,123.46,126.54,129.61,132.68,2021-05-31 15:30:00 IST,108.11,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DLINKINDIA,2023-04-25 15:30:00 IST,BULL,2023-04-25 09:15:00 IST,262.9,248.54,284.44,291.62,298.81,305.99,2023-05-01 15:30:00 IST,291.62,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DMART,2017-07-03 15:30:00 IST,BULL,2017-07-03 09:15:00 IST,840.05,805.71,891.56,908.73,925.91,943.08,2017-07-06 15:30:00 IST,908.73,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DMART,2018-04-10 15:30:00 IST,BULL,2018-04-10 09:15:00 IST,1488.85,1423.69,1586.6,1619.18,1651.76,1684.34,2018-04-24 15:30:00 IST,1475.75,TIME_EXPIRY,-0.201,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DMART,2020-01-30 15:30:00 IST,BULL,2020-01-30 09:15:00 IST,2051.3,1978.37,2160.69,2197.15,2233.62,2270.08,2020-02-06 15:30:00 IST,2197.15,TARGET,2.0,5,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DMART,2021-03-05 15:30:00 IST,BULL,2021-03-05 09:15:00 IST,3286.1,3083.79,3589.57,3690.72,3791.88,3893.04,2021-03-15 15:30:00 IST,3083.79,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DMART,2021-06-14 15:30:00 IST,BULL,2021-06-14 09:15:00 IST,3274.1,3150.3,3459.79,3521.69,3583.59,3645.48,2021-06-28 15:30:00 IST,3332.2,TIME_EXPIRY,0.4693,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DOLLAR,2017-08-23 15:30:00 IST,BULL,2017-08-23 09:15:00 IST,445.5,420.22,483.42,496.05,508.69,521.33,2017-09-05 15:30:00 IST,420.22,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DOLLAR,2023-12-28 15:30:00 IST,BULL,2023-12-28 09:15:00 IST,465.9,445.87,495.94,505.96,515.97,525.99,2024-01-08 15:30:00 IST,445.87,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DOLLAR,2024-05-17 15:30:00 IST,BULL,2024-05-17 09:15:00 IST,618.65,588.92,663.25,678.12,692.98,707.85,2024-05-22 15:30:00 IST,588.92,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DPABHUSHAN,2024-05-14 15:30:00 IST,BULL,2024-05-14 09:15:00 IST,1277.2,1167.73,1441.4,1496.13,1550.87,1605.6,2024-05-28 15:30:00 IST,1252.5,TIME_EXPIRY,-0.2256,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DRREDDY,2017-07-19 15:30:00 IST,BULL,2017-07-19 09:15:00 IST,554.8,540.34,576.48,583.71,590.94,598.17,2017-07-24 15:30:00 IST,540.34,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DRREDDY,2020-07-29 15:30:00 IST,BULL,2020-07-29 09:15:00 IST,860.45,829.76,906.48,921.83,937.18,952.52,2020-08-03 15:30:00 IST,921.83,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DRREDDY,2020-09-16 15:30:00 IST,SIDEWAYS,2020-09-16 09:15:00 IST,925.6,890.59,978.12,995.63,1013.13,1030.64,2020-09-18 15:30:00 IST,995.63,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DRREDDY,2021-10-04 15:30:00 IST,SIDEWAYS,2021-10-04 09:15:00 IST,1008.55,982.12,1048.2,1061.42,1074.63,1087.85,2021-10-06 15:30:00 IST,982.12,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DRREDDY,2023-02-07 15:30:00 IST,SIDEWAYS,2023-02-07 09:15:00 IST,888.05,863.03,925.59,938.1,950.61,963.12,2023-02-21 15:30:00 IST,897.25,TIME_EXPIRY,0.3677,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,DYCL,2026-09-01 15:30:00 IST,BULL,2026-09-01 09:15:00 IST,542.4,504.75,598.88,617.7,636.52,655.35,2026-09-04 15:30:00 IST,504.75,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EBGNG,2026-02-06 15:30:00 IST,BULL,2026-02-06 09:15:00 IST,321.1,296.75,357.63,369.8,381.98,394.16,2026-02-20 15:30:00 IST,360.85,TIME_EXPIRY,1.6323,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EBGNG,2026-05-04 15:30:00 IST,BULL,2026-05-04 09:15:00 IST,453.25,415.16,510.38,529.42,548.46,567.5,2026-05-07 15:30:00 IST,415.16,STOP_LOSS,-1.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ECLERX,2025-05-15 15:30:00 IST,BULL,2025-05-15 09:15:00 IST,1578.0,1493.34,1704.99,1747.32,1789.65,1831.98,2025-05-28 15:30:00 IST,1747.32,TARGET,2.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ECLERX,2025-07-17 15:30:00 IST,BULL,2025-07-17 09:15:00 IST,1834.6,1753.52,1956.21,1996.75,2037.29,2077.82,2025-07-31 15:30:00 IST,1883.6,TIME_EXPIRY,0.6044,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EDELWEISS,2018-04-26 15:30:00 IST,BULL,2018-04-26 09:15:00 IST,190.1,181.0,203.75,208.3,212.84,217.39,2018-05-10 15:30:00 IST,194.75,TIME_EXPIRY,0.5111,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EDELWEISS,2018-08-03 15:30:00 IST,BULL,2018-08-03 09:15:00 IST,212.95,201.86,229.58,235.13,240.67,246.22,2018-08-09 15:30:00 IST,201.86,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EDELWEISS,2026-01-02 15:30:00 IST,BULL,2026-01-02 09:15:00 IST,113.92,108.43,122.16,124.91,127.65,130.4,2026-01-08 15:30:00 IST,108.43,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EDELWEISS,2026-08-13 15:30:00 IST,BULL,2026-08-13 09:15:00 IST,124.88,118.75,134.07,137.13,140.19,143.26,2026-08-27 15:30:00 IST,124.61,TIME_EXPIRY,-0.0441,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EDELWEISS,2026-09-03 15:30:00 IST,BULL,2026-09-03 09:15:00 IST,134.76,127.17,146.14,149.94,153.73,157.53,2026-09-15 15:30:00 IST,127.17,STOP_LOSS,-1.0,7,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EICHERMOT,2022-08-16 15:30:00 IST,BULL,2022-08-16 09:15:00 IST,3338.05,3197.57,3548.77,3619.02,3689.26,3759.5,2022-08-30 15:30:00 IST,3358.75,TIME_EXPIRY,0.1473,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EICHERMOT,2025-06-19 15:30:00 IST,BULL,2025-06-19 09:15:00 IST,5493.5,5359.14,5695.04,5762.22,5829.41,5896.59,2025-07-03 15:30:00 IST,5762.22,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EICHERMOT,2025-11-20 15:30:00 IST,BULL,2025-11-20 09:15:00 IST,7125.5,6905.38,7455.69,7565.75,7675.81,7785.88,2025-12-04 15:30:00 IST,7100.0,TIME_EXPIRY,-0.1158,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EIHOTEL,2017-03-30 15:30:00 IST,BULL,2017-03-30 09:15:00 IST,120.55,114.83,129.13,131.99,134.85,137.71,2017-04-13 15:30:00 IST,124.45,TIME_EXPIRY,0.682,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EIHOTEL,2017-05-16 15:30:00 IST,BULL,2017-05-16 09:15:00 IST,139.7,133.11,149.58,152.88,156.17,159.47,2017-05-30 15:30:00 IST,137.9,TIME_EXPIRY,-0.2732,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EIHOTEL,2023-08-18 15:30:00 IST,BULL,2023-08-18 09:15:00 IST,224.2,215.27,237.59,242.05,246.51,250.98,2023-08-23 15:30:00 IST,242.05,TARGET,2.0,3,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EIHOTEL,2023-12-07 15:30:00 IST,BULL,2023-12-07 09:15:00 IST,249.4,238.94,265.08,270.31,275.54,280.77,2023-12-20 15:30:00 IST,238.94,STOP_LOSS,-1.0,9,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EKC,2024-02-05 15:30:00 IST,BULL,2024-02-05 09:15:00 IST,153.65,143.56,168.78,173.82,178.87,183.91,2024-02-07 15:30:00 IST,173.82,TARGET,2.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ELECON,2024-12-03 15:30:00 IST,BULL,2024-12-03 09:15:00 IST,622.8,584.44,680.34,699.52,718.7,737.88,2024-12-17 15:30:00 IST,638.4,TIME_EXPIRY,0.4067,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ELECON,2024-12-10 15:30:00 IST,BULL,2024-12-10 09:15:00 IST,660.6,621.76,718.85,738.27,757.69,777.11,2024-12-18 15:30:00 IST,621.76,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ELGIEQUIP,2017-09-01 15:30:00 IST,BULL,2017-09-01 09:15:00 IST,119.15,114.3,126.42,128.84,131.26,133.68,2017-09-05 15:30:00 IST,114.3,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ELGIEQUIP,2019-09-06 15:30:00 IST,BULL,2019-09-06 09:15:00 IST,124.6,119.23,132.66,135.34,138.02,140.71,2019-09-20 15:30:00 IST,135.34,TARGET,2.0,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ELGIEQUIP,2023-05-24 15:30:00 IST,BULL,2023-05-24 09:15:00 IST,571.25,535.21,625.32,643.34,661.36,679.38,2023-05-30 15:30:00 IST,535.21,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EMAMILTD,2018-04-19 15:30:00 IST,BULL,2018-04-19 09:15:00 IST,584.05,558.97,621.66,634.2,646.74,659.28,2018-04-23 15:30:00 IST,558.97,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EMAMILTD,2021-06-02 15:30:00 IST,BULL,2021-06-02 09:15:00 IST,527.75,508.18,557.11,566.9,576.69,586.47,2021-06-16 15:30:00 IST,542.7,TIME_EXPIRY,0.7637,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EMAMILTD,2023-07-27 15:30:00 IST,BULL,2023-07-27 09:15:00 IST,449.95,433.35,474.85,483.14,491.44,499.74,2023-08-08 15:30:00 IST,483.14,TARGET,2.0,8,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EMSLIMITED,2024-10-16 15:30:00 IST,BULL,2024-10-16 09:15:00 IST,853.45,798.55,935.81,963.26,990.71,1018.16,2024-10-22 15:30:00 IST,798.55,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EMUDHRA,2024-09-10 15:30:00 IST,BULL,2024-09-10 09:15:00 IST,875.4,822.13,955.3,981.94,1008.57,1035.21,2024-09-24 15:30:00 IST,878.75,TIME_EXPIRY,0.0629,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENDURANCE,2017-10-06 15:30:00 IST,BULL,2017-10-06 09:15:00 IST,1107.5,1052.97,1189.29,1216.55,1243.81,1271.08,2017-10-20 15:30:00 IST,1069.25,TIME_EXPIRY,-0.7015,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENDURANCE,2020-12-03 15:30:00 IST,BULL,2020-12-03 09:15:00 IST,1188.2,1132.27,1272.1,1300.06,1328.03,1355.99,2020-12-17 15:30:00 IST,1209.55,TIME_EXPIRY,0.3817,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENDURANCE,2025-06-25 15:30:00 IST,BULL,2025-06-25 09:15:00 IST,2756.0,2607.64,2978.55,3052.73,3126.91,3201.09,2025-06-26 15:30:00 IST,2607.64,STOP_LOSS,-1.0,1,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENGINERSIN,2019-05-27 15:30:00 IST,BULL,2019-05-27 09:15:00 IST,127.55,121.67,136.36,139.3,142.24,145.18,2019-05-29 15:30:00 IST,121.67,STOP_LOSS,-1.0,2,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENGINERSIN,2023-05-24 15:30:00 IST,BULL,2023-05-24 09:15:00 IST,108.55,100.91,120.01,123.83,127.65,131.47,2023-06-07 15:30:00 IST,113.3,TIME_EXPIRY,0.6218,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENGINERSIN,2023-12-14 15:30:00 IST,BULL,2023-12-14 09:15:00 IST,169.0,159.81,182.78,187.38,191.97,196.56,2023-12-20 15:30:00 IST,159.81,STOP_LOSS,-1.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,ENGINERSIN,2024-04-26 15:30:00 IST,BULL,2024-04-26 09:15:00 IST,236.85,222.75,258.0,265.05,272.1,279.15,2024-05-06 15:30:00 IST,222.75,STOP_LOSS,-1.0,6,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EPIGRAL,2022-04-20 15:30:00 IST,BULL,2022-04-20 09:15:00 IST,1151.65,1060.07,1289.02,1334.81,1380.6,1426.39,2022-04-26 15:30:00 IST,1334.81,TARGET,2.0,4,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EPIGRAL,2024-06-07 15:30:00 IST,SIDEWAYS,2024-06-07 09:15:00 IST,1338.45,1265.36,1448.09,1484.64,1521.19,1557.74,2024-06-21 15:30:00 IST,1353.5,TIME_EXPIRY,0.2059,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
EOD,EPIGRAL,2024-07-01 15:30:00 IST,BULL,2024-07-01 09:15:00 IST,1462.95,1362.27,1613.98,1664.32,1714.66,1765.0,2024-07-15 15:30:00 IST,1447.15,TIME_EXPIRY,-0.1569,10,84.5,True,True,True,True,True,True,True,UPSTOX_V3_FRESH_2026-09-26
